sale_id,sale_date,product,location,revenue
485,2020-05-16,Pro License,85001,14445.77
486,2020-05-17,Consulting,"Los Angeles, CA 90210",60843.0
487,2020-05-17,Starter Pack,33102 Miami,46086.93
488,2020-05-17,Enterprise Suite,"Chicago, IL, 60602",33003.1
489,2020-05-18,Pro License,"New York, NY 10003",73492.23
490,2020-05-18,Enterprise Suite,"Miami, FL 33101",56233.59
491,2020-05-18,Starter Pack,94101,21650.18
492,2020-05-19,Enterprise Suite,48201 Detroit,29262.17
493,2020-05-19,Support,60602 Chicago IL,23808.76
494,2020-05-20,Consulting,07101 Newark,68829.48
495,2020-05-20,Starter Pack,Miami 33102,49102.39
496,2020-05-20,Pro License,97201,60455.97
497,2020-05-20,Support,"Minneapolis, MN, 55401",39956.85
498,2020-05-20,Consulting,"Miami, FL 33102",13003.21
499,2020-05-21,Enterprise Suite,Philadelphia 19101,35062.49
500,2020-05-21,Pro License,07101,40809.06
501,2020-05-21,Consulting,23219 Richmond,24863.74
502,2020-05-21,Support,55401,16493.4
503,2020-05-22,Enterprise Suite,"Columbus, OH, 43201",35252.89
504,2020-05-22,Pro License,"Hartford, CT 06101",39904.62
505,2020-05-22,Starter Pack,"San Francisco, CA, 94102",83540.91
506,2020-05-22,Starter Pack,06101 Hartford,52903.35
507,2020-05-23,Consulting,Atlanta 30302,57569.55
508,2020-05-23,Support,97201 Portland,68809.73
509,2020-05-23,Consulting,90210 Los Angeles CA,64963.02
510,2020-05-24,Support,27601,41779.49
511,2020-05-24,Starter Pack,98102,50366.54
512,2020-05-24,Support,06101 Hartford CT,9631.85
513,2020-05-25,Support,"Houston, TX 77001",12378.62
514,2020-05-25,Support,"Hartford, CT 06101",56022.14
515,2020-05-25,Consulting,19101,72416.7
516,2020-05-26,Consulting,07101 Newark NJ,43493.59
517,2020-05-26,Starter Pack,"Boston, MA, 02101",46909.79
518,2020-05-26,Enterprise Suite,"New York, NY, 10002",34696.15
519,2020-05-26,Enterprise Suite,"Atlanta, GA 30301",35963.74
520,2020-05-26,Support,55402,35618.47
521,2020-05-27,Consulting,Phoenix 85001,8665.73
522,2020-05-27,Consulting,07101 Newark,62437.08
523,2020-05-28,Consulting,"Seattle, WA 98102",79048.1
524,2020-05-28,Support,Philadelphia 19101,56204.78
525,2020-05-28,Support,"Minneapolis, MN 55402",7694.39
526,2020-05-28,Pro License,07101,59589.36
527,2020-05-28,Consulting,"New York, NY, 10002",78386.8
528,2020-05-29,Pro License,"Milwaukee, WI 53201",41521.3
529,2020-05-29,Pro License,"Minneapolis, MN, 55402",9445.83
530,2020-05-29,Consulting,06101 Hartford CT,7416.3
531,2020-05-29,Enterprise Suite,10002,23049.97
532,2020-05-29,Enterprise Suite,New York 10003,38483.08
533,2020-05-30,Support,Los Angeles 90001,42872.88
534,2020-05-30,Starter Pack,Boston 02101,15510.17
535,2020-05-31,Pro License,"Detroit, MI, 48202",13371.39
536,2020-05-31,Starter Pack,30302,26572.93
537,2020-05-31,Consulting,33101 Miami FL,38681.61
538,2020-05-31,Starter Pack,"San Francisco, CA, 94101",9938.26
539,2020-06-01,Consulting,Detroit 48202,35422.8
540,2020-06-01,Support,"Detroit, MI 48201",20070.09
541,2020-06-01,Starter Pack,"Raleigh, NC, 27601",51412.43
542,2020-06-01,Enterprise Suite,77001 Houston TX,48929.24
543,2020-06-01,Support,90210 Los Angeles CA,87294.04
544,2020-06-02,Pro License,53201 Milwaukee,13657.21
545,2020-06-02,Starter Pack,19101,74166.96
546,2020-06-02,Consulting,"Miami, FL, 33102",5937.59
547,2020-06-03,Support,"Boston, MA, 02102",19112.25
548,2020-06-03,Starter Pack,30301 Atlanta,30325.47
549,2020-06-04,Enterprise Suite,"Atlanta, GA, 30301",56418.11
550,2020-06-04,Support,"Phoenix, AZ, 85001",82813.07
551,2020-06-05,Support,90001 Los Angeles,82870.62
552,2020-06-05,Support,"Chicago, IL, 60602",20271.76
553,2020-06-05,Starter Pack,55402 Minneapolis MN,16804.27
554,2020-06-06,Consulting,97201 Portland,14283.09
555,2020-06-06,Consulting,30301,24130.18
556,2020-06-06,Enterprise Suite,30302 Atlanta,45251.39
557,2020-06-06,Pro License,90210 Los Angeles,30796.15
558,2020-06-06,Pro License,"Atlanta, GA 30302",24650.87
559,2020-06-07,Consulting,"Richmond, VA, 23219",46511.56
560,2020-06-07,Starter Pack,San Francisco 94101,44709.64
561,2020-06-07,Consulting,Newark 07101,59023.51
562,2020-06-07,Enterprise Suite,"Boston, MA, 02101",44295.83
563,2020-06-08,Pro License,10001,35929.42
564,2020-06-08,Support,"Houston, TX 77001",3521.06
565,2020-06-09,Support,"Boston, MA 02101",51337.64
566,2020-06-09,Support,94101 San Francisco CA,7321.47
567,2020-06-09,Support,"Los Angeles, CA, 90210",6995.48
568,2020-06-09,Starter Pack,60601,27715.43
569,2020-06-10,Enterprise Suite,33101 Miami FL,9099.94
570,2020-06-10,Support,77001 Houston TX,16735.22
571,2020-06-10,Starter Pack,"Richmond, VA 23219",49467.22
572,2020-06-10,Consulting,"Philadelphia, PA 19101",32978.87
573,2020-06-10,Pro License,27601 Raleigh,59443.28
574,2020-06-11,Consulting,"New York, NY 10003",12012.54
575,2020-06-11,Enterprise Suite,"Phoenix, AZ, 85001",10713.65
576,2020-06-12,Consulting,"Philadelphia, PA, 19101",42489.38
577,2020-06-12,Enterprise Suite,55401 Minneapolis MN,29161.12
578,2020-06-12,Support,"New York, NY 10003",22232.49
579,2020-06-13,Starter Pack,10003 New York NY,74311.94
580,2020-06-13,Starter Pack,10003,18451.59
581,2020-06-13,Consulting,30301,36461.06
582,2020-06-13,Pro License,48201 Detroit MI,9797.61
583,2020-06-14,Pro License,"Minneapolis, MN, 55401",20424.62
584,2020-06-14,Starter Pack,19101,42559.46
585,2020-06-14,Enterprise Suite,19102 Philadelphia,37781.62
586,2020-06-14,Starter Pack,90001,87389.32
587,2020-06-14,Consulting,"Chicago, IL 60601",39610.31
588,2020-06-15,Consulting,"Minneapolis, MN 55402",28545.81
589,2020-06-15,Consulting,33101,41742.61
590,2020-06-15,Enterprise Suite,60602,40306.65
591,2020-06-16,Pro License,"Houston, TX, 77001",24660.0
592,2020-06-16,Enterprise Suite,53201,17200.55
593,2020-06-16,Consulting,10001 New York,75722.02
594,2020-06-16,Enterprise Suite,Chicago 60601,6907.11
595,2020-06-17,Support,"Seattle, WA 98102",52786.74
596,2020-06-17,Starter Pack,19102 Philadelphia PA,6969.64
597,2020-06-17,Starter Pack,"Philadelphia, PA 19101",49769.34
598,2020-06-17,Consulting,10001,26888.55
599,2020-06-17,Pro License,"Raleigh, NC, 27601",35601.74
600,2020-06-18,Starter Pack,77002 Houston,10913.88
601,2020-06-18,Pro License,"San Francisco, CA 94101",18258.52
602,2020-06-18,Consulting,60601,22212.91
603,2020-06-18,Pro License,"Columbus, OH, 43201",14081.59
604,2020-06-18,Pro License,"San Francisco, CA 94101",55879.74
605,2020-06-19,Consulting,07101 Newark,27849.35
606,2020-06-19,Starter Pack,"Milwaukee, WI 53201",40595.67
607,2020-06-20,Support,Seattle 98101,74499.94
608,2020-06-20,Pro License,"Detroit, MI 48201",17391.93
609,2020-06-20,Consulting,48202 Detroit,10526.59
610,2020-06-20,Consulting,60602 Chicago IL,37273.97
611,2020-06-21,Consulting,48202 Detroit,20050.65
612,2020-06-21,Pro License,06101 Hartford CT,74905.04
613,2020-06-21,Support,33101,41857.62
614,2020-06-22,Starter Pack,"Atlanta, GA, 30301",27991.93
615,2020-06-22,Consulting,"Boston, MA, 02102",66422.42
616,2020-06-22,Starter Pack,San Francisco 94101,17691.05
617,2020-06-22,Consulting,"Richmond, VA 23219",40543.79
618,2020-06-22,Support,"Boston, MA 02102",38680.0
619,2020-06-23,Consulting,94102 San Francisco CA,83573.64
620,2020-06-23,Starter Pack,"New York, NY, 10003",64304.07
621,2020-06-23,Pro License,"Philadelphia, PA, 19101",13202.71
622,2020-06-23,Support,55402,9984.25
623,2020-06-23,Starter Pack,"Los Angeles, CA 90001",87212.14
624,2020-06-24,Pro License,10001 New York NY,12395.49
625,2020-06-24,Consulting,"Atlanta, GA 30302",28409.38
626,2020-06-25,Consulting,55402,49889.73
627,2020-06-25,Enterprise Suite,60602,21966.82
628,2020-06-25,Starter Pack,"Houston, TX 77001",22854.73
629,2020-06-26,Enterprise Suite,"Phoenix, AZ 85001",35257.22
630,2020-06-26,Starter Pack,98102,32788.4
631,2020-06-26,Starter Pack,"Hartford, CT, 06101",6693.88
632,2020-06-27,Pro License,77002 Houston TX,56005.58
633,2020-06-27,Starter Pack,33101 Miami FL,34458.89
634,2020-06-28,Consulting,"Portland, OR, 97201",25475.87
635,2020-06-28,Consulting,"Miami, FL 33101",13624.05
636,2020-06-28,Pro License,"New York, NY 10002",60304.13
637,2020-06-28,Pro License,Seattle 98101,38662.21
638,2020-06-28,Enterprise Suite,60601 Chicago IL,38111.62
639,2020-06-29,Pro License,"Miami, FL 33101",23850.2
640,2020-06-29,Consulting,06101 Hartford CT,24676.5
641,2020-06-30,Support,53201,31342.8
642,2020-06-30,Consulting,55402 Minneapolis MN,18895.28
643,2020-06-30,Starter Pack,33101 Miami FL,49383.08
644,2020-06-30,Starter Pack,19101,55408.26
645,2020-07-01,Starter Pack,"Detroit, MI, 48201",7613.55
646,2020-07-01,Consulting,77001 Houston TX,32117.02
647,2020-07-01,Consulting,Newark 07101,48110.45
648,2020-07-02,Consulting,33101 Miami,34630.02
649,2020-07-02,Consulting,07101 Newark NJ,19032.39
650,2020-07-02,Enterprise Suite,"Boston, MA 02101",69914.17
651,2020-07-02,Consulting,07101 Newark NJ,19634.64
652,2020-07-02,Consulting,"San Francisco, CA, 94102",60857.86
653,2020-07-03,Consulting,"Los Angeles, CA 90210",65651.96
654,2020-07-03,Enterprise Suite,Houston 77002,7712.23
655,2020-07-03,Pro License,60602 Chicago IL,3569.36
656,2020-07-03,Consulting,60602 Chicago IL,10074.03
657,2020-07-03,Enterprise Suite,94101 San Francisco CA,52177.0
658,2020-07-04,Starter Pack,60601 Chicago IL,39205.43
659,2020-07-04,Consulting,10003 New York NY,62000.31
660,2020-07-05,Pro License,98101 Seattle,14602.98
661,2020-07-05,Starter Pack,10003,38729.93
662,2020-07-05,Enterprise Suite,Seattle 98102,78684.4
663,2020-07-06,Support,"Minneapolis, MN, 55402",43330.34
664,2020-07-06,Pro License,Seattle 98101,19942.46
665,2020-07-06,Support,30301 Atlanta,48910.11
666,2020-07-07,Starter Pack,77002 Houston,21448.26
667,2020-07-07,Support,"Chicago, IL, 60601",47715.07
668,2020-07-07,Consulting,19102,15169.17
669,2020-07-07,Pro License,"Chicago, IL, 60601",43618.28
670,2020-07-08,Starter Pack,Raleigh 27601,11335.88
671,2020-07-08,Support,"Los Angeles, CA, 90001",47114.53
672,2020-07-08,Consulting,"Chicago, IL 60601",32135.02
673,2020-07-09,Starter Pack,"Philadelphia, PA, 19101",35213.81
674,2020-07-09,Consulting,43201 Columbus,23825.39
675,2020-07-10,Consulting,"Philadelphia, PA, 19101",59819.9
676,2020-07-10,Support,"Minneapolis, MN 55402",42805.1
677,2020-07-11,Consulting,98101 Seattle,75287.2
678,2020-07-11,Starter Pack,48202 Detroit MI,41760.49
679,2020-07-11,Consulting,07101 Newark,47460.66
680,2020-07-12,Consulting,10003,12468.11
681,2020-07-12,Pro License,"Hartford, CT 06101",74707.47
682,2020-07-13,Consulting,New York 10001,79387.87
683,2020-07-13,Starter Pack,Newark 07101,71161.08
684,2020-07-13,Starter Pack,60601 Chicago,6480.32
685,2020-07-13,Pro License,19101,32888.28
686,2020-07-13,Pro License,"Los Angeles, CA 90001",58550.76
687,2020-07-14,Consulting,19102,5081.47
688,2020-07-14,Support,"Newark, NJ, 07101",49525.96
689,2020-07-15,Starter Pack,10001,5604.69
690,2020-07-15,Consulting,98101,64298.6
691,2020-07-15,Enterprise Suite,30302,24834.99
692,2020-07-15,Starter Pack,Detroit 48202,19642.96
693,2020-07-15,Pro License,"Milwaukee, WI, 53201",39126.1
694,2020-07-16,Enterprise Suite,02102 Boston MA,44788.12
695,2020-07-16,Pro License,"Houston, TX, 77002",28085.67
696,2020-07-16,Support,"Houston, TX, 77001",55433.97
697,2020-07-17,Enterprise Suite,Atlanta 30301,7941.22
698,2020-07-17,Consulting,06101 Hartford,49218.04
699,2020-07-17,Pro License,Seattle 98101,32418.31
700,2020-07-17,Pro License,60601 Chicago IL,32941.79
701,2020-07-17,Enterprise Suite,"Chicago, IL, 60602",39390.54
702,2020-07-18,Support,Atlanta 30301,32511.7
703,2020-07-18,Enterprise Suite,Los Angeles 90001,30825.53
704,2020-07-18,Pro License,"San Francisco, CA 94101",38414.39
705,2020-07-18,Enterprise Suite,02102 Boston,44621.49
706,2020-07-19,Support,"Newark, NJ 07101",34012.87
707,2020-07-19,Pro License,"Columbus, OH 43201",28225.1
708,2020-07-19,Enterprise Suite,02102,6251.71
709,2020-07-19,Enterprise Suite,"Richmond, VA 23219",15297.35
710,2020-07-20,Consulting,"San Francisco, CA, 94102",70437.24
711,2020-07-20,Support,90001 Los Angeles CA,12923.94
712,2020-07-20,Starter Pack,77001,18815.66
713,2020-07-20,Pro License,94102 San Francisco CA,83357.69
714,2020-07-21,Enterprise Suite,90001 Los Angeles,55260.72
715,2020-07-21,Pro License,98101,67316.5
716,2020-07-21,Consulting,27601,7914.13
717,2020-07-21,Enterprise Suite,97201 Portland,57432.93
718,2020-07-22,Pro License,"Hartford, CT, 06101",5949.87
719,2020-07-22,Starter Pack,10001 New York NY,17287.45
720,2020-07-22,Pro License,"Richmond, VA, 23219",12516.89
721,2020-07-23,Enterprise Suite,06101 Hartford,62857.27
722,2020-07-23,Enterprise Suite,98101 Seattle,28846.37
723,2020-07-23,Support,02102 Boston,42211.07
724,2020-07-23,Support,Boston 02101,42470.75
725,2020-07-24,Enterprise Suite,77002 Houston TX,17541.62
726,2020-07-24,Support,06101,22130.33
727,2020-07-24,Enterprise Suite,New York 10003,69401.68
728,2020-07-24,Consulting,New York 10003,40382.34
729,2020-07-25,Consulting,New York 10003,46464.86
730,2020-07-25,Starter Pack,48202 Detroit,13916.63
731,2020-07-25,Enterprise Suite,02102 Boston MA,47865.2
732,2020-07-26,Support,33101,15721.55
733,2020-07-26,Consulting,90001 Los Angeles,11789.82
734,2020-07-27,Consulting,48202,6146.51
735,2020-07-27,Support,43201 Columbus,11632.22
736,2020-07-27,Support,"Raleigh, NC 27601",29443.82
737,2020-07-27,Support,Miami 33102,44750.41
738,2020-07-28,Enterprise Suite,New York 10001,74929.81
739,2020-07-28,Enterprise Suite,55402 Minneapolis,32525.21
740,2020-07-28,Consulting,"New York, NY, 10001",61919.69
741,2020-07-29,Pro License,"Philadelphia, PA 19102",20389.58
742,2020-07-29,Pro License,"San Francisco, CA, 94101",86739.55
743,2020-07-29,Pro License,60601 Chicago IL,6465.28
744,2020-07-29,Starter Pack,"Los Angeles, CA 90210",64871.14
745,2020-07-30,Consulting,19102,42907.08
746,2020-07-30,Pro License,Boston 02101,37623.72
747,2020-07-31,Consulting,"Richmond, VA, 23219",51502.08
748,2020-07-31,Starter Pack,Detroit 48202,17266.77
749,2020-07-31,Pro License,02102 Boston MA,75766.6
750,2020-07-31,Pro License,"Philadelphia, PA 19102",16655.79
751,2020-08-01,Support,48202 Detroit,21512.6
752,2020-08-01,Consulting,30301 Atlanta,28759.27
753,2020-08-01,Starter Pack,"Hartford, CT, 06101",11781.57
754,2020-08-01,Starter Pack,New York 10003,21126.56
755,2020-08-01,Starter Pack,"Philadelphia, PA 19101",58336.8
756,2020-08-02,Pro License,48201,14488.01
757,2020-08-02,Support,"Los Angeles, CA, 90001",77786.51
758,2020-08-03,Pro License,19102,39653.24
759,2020-08-03,Pro License,New York 10001,9625.19
760,2020-08-03,Starter Pack,"Miami, FL, 33102",49949.38
761,2020-08-04,Enterprise Suite,23219,55293.43
762,2020-08-04,Consulting,Boston 02102,19831.28
763,2020-08-05,Consulting,55401,7881.33
764,2020-08-05,Consulting,"Houston, TX, 77002",55675.51
765,2020-08-06,Consulting,San Francisco 94101,8476.51
766,2020-08-06,Pro License,55402 Minneapolis,12306.37
767,2020-08-06,Pro License,60601,23408.55
768,2020-08-06,Consulting,"Raleigh, NC 27601",39894.87
769,2020-08-06,Starter Pack,"Phoenix, AZ 85001",11122.24
770,2020-08-07,Support,Los Angeles 90210,22754.46
771,2020-08-07,Starter Pack,"New York, NY 10002",79205.27
772,2020-08-07,Support,94101 San Francisco CA,34898.87
773,2020-08-08,Enterprise Suite,53201 Milwaukee,14980.91
774,2020-08-08,Starter Pack,30302,4670.3
775,2020-08-08,Support,Phoenix 85001,50472.31
776,2020-08-08,Pro License,77002 Houston,8707.66
777,2020-08-09,Consulting,30302 Atlanta,35814.45
778,2020-08-09,Support,33101 Miami,13037.72
779,2020-08-10,Starter Pack,10002 New York NY,57758.97
780,2020-08-10,Pro License,"Houston, TX 77001",35097.21
781,2020-08-10,Enterprise Suite,48201,10426.72
782,2020-08-10,Pro License,02101,22446.75
783,2020-08-11,Support,New York 10001,29880.05
784,2020-08-11,Pro License,07101 Newark,30556.93
785,2020-08-11,Support,"Boston, MA, 02101",6643.47
786,2020-08-11,Support,77001 Houston,47138.89
787,2020-08-11,Consulting,02102 Boston MA,33019.31
788,2020-08-12,Pro License,Minneapolis 55401,16484.73
789,2020-08-12,Consulting,"Seattle, WA, 98101",72514.77
790,2020-08-13,Support,"Miami, FL, 33101",43309.43
791,2020-08-13,Support,Minneapolis 55402,12715.39
792,2020-08-13,Starter Pack,Milwaukee 53201,16727.52
793,2020-08-13,Support,"Miami, FL 33101",44543.36
794,2020-08-14,Support,Miami 33101,37336.15
795,2020-08-14,Pro License,19102 Philadelphia,75251.58
796,2020-08-15,Starter Pack,Raleigh 27601,22768.18
797,2020-08-15,Starter Pack,"Philadelphia, PA 19101",66624.64
798,2020-08-16,Enterprise Suite,23219 Richmond,14952.0
799,2020-08-16,Enterprise Suite,23219,47860.14
800,2020-08-17,Pro License,"Seattle, WA 98102",67537.1
801,2020-08-17,Starter Pack,94101 San Francisco CA,80068.74
802,2020-08-17,Consulting,53201 Milwaukee WI,6868.57
803,2020-08-17,Enterprise Suite,30302,12271.42
804,2020-08-17,Starter Pack,60602,2963.74
805,2020-08-18,Consulting,Minneapolis 55401,10165.05
806,2020-08-18,Enterprise Suite,02102 Boston,46028.47
807,2020-08-19,Pro License,10002 New York NY,37349.25
808,2020-08-19,Enterprise Suite,98101 Seattle,19196.72
809,2020-08-19,Consulting,"Atlanta, GA, 30301",58540.71
810,2020-08-19,Starter Pack,Richmond 23219,40654.08
811,2020-08-19,Support,19102 Philadelphia PA,8722.66
812,2020-08-20,Enterprise Suite,"Houston, TX 77001",6106.78
813,2020-08-20,Support,"Philadelphia, PA 19101",27091.21
814,2020-08-20,Pro License,Miami 33102,8528.25
815,2020-08-20,Consulting,60602,48898.77
816,2020-08-20,Consulting,"Detroit, MI 48201",39674.08
817,2020-08-21,Consulting,Philadelphia 19101,53139.98
818,2020-08-21,Starter Pack,Columbus 43201,44503.65
819,2020-08-21,Consulting,"Seattle, WA 98102",9747.82
820,2020-08-21,Starter Pack,23219 Richmond VA,15895.81
821,2020-08-22,Enterprise Suite,77001,45877.4
822,2020-08-22,Consulting,55402 Minneapolis MN,40792.65
823,2020-08-23,Support,"Boston, MA 02101",68059.79
824,2020-08-23,Pro License,"Phoenix, AZ 85001",54108.0
825,2020-08-23,Enterprise Suite,48201 Detroit MI,5789.84
826,2020-08-24,Consulting,Hartford 06101,76194.11
827,2020-08-24,Pro License,Houston 77002,58413.4
828,2020-08-24,Consulting,New York 10003,36753.12
829,2020-08-25,Enterprise Suite,23219,21225.72
830,2020-08-25,Support,53201 Milwaukee,28705.48
831,2020-08-25,Enterprise Suite,"Chicago, IL, 60601",26945.03
832,2020-08-26,Pro License,06101 Hartford CT,36083.18
833,2020-08-26,Support,19102,74369.61
834,2020-08-26,Starter Pack,"Chicago, IL 60602",43638.81
835,2020-08-26,Consulting,23219 Richmond VA,24833.48
836,2020-08-26,Starter Pack,"Phoenix, AZ 85001",9147.12
837,2020-08-27,Starter Pack,"Los Angeles, CA, 90001",9257.73
838,2020-08-27,Consulting,27601 Raleigh,5809.59
839,2020-08-27,Starter Pack,43201 Columbus,2971.18
840,2020-08-28,Enterprise Suite,San Francisco 94101,78091.72
841,2020-08-28,Consulting,07101 Newark,27536.03
842,2020-08-28,Support,"Chicago, IL, 60601",36982.37
843,2020-08-28,Pro License,"Philadelphia, PA 19101",19095.18
844,2020-08-29,Support,Columbus 43201,41408.83
845,2020-08-29,Support,"Boston, MA 02102",28334.23
846,2020-08-29,Support,07101 Newark NJ,63538.73
847,2020-08-29,Pro License,10002,18030.3
848,2020-08-29,Enterprise Suite,27601 Raleigh,4885.05
849,2020-08-30,Consulting,60601 Chicago IL,19680.89
