order_id,business_id,business_name,account_handle,dma_region,business_type,order_date,order_amount,client_tier
ORD-6759137,BIZ-100056,Silverline Financial, silverlinefinancial , Miami-Fort Lauderdale ,TECHNOLOGY,01/15/2023,19800.26,silver
ORD-5339561,BIZ-100057,Northwind Construction LLC,,ATLANTA,technology,06/19/2024,-250.0,gold
ORD-3857489,BIZ-100057,Northwind Construction, northwindconstruction ,ATLANTA,technology,,1429.28,Gold
ORD-5551832,BIZ-100057,northwind construction,northwindconstruction,Atlanta,TECHNOLOGY,2025-14-01,1232.73,SILVER
ORD-9918107,BIZ-100057,Northwind Construction,NORTHWINDCONSTRUCTION,ATLANTA,technology,2025-14-01,2847.37,silver
ORD-6115834,BIZ-100057,northwind construction,, Atlanta ,technology,2024-06-26,,Platinum
ORD-4962858,BIZ-100057,Northwind Construction LLC, northwindconstruction ,Atlanta,technology,2023/11/06,4405.52,BRONZE
ORD-3545240,BIZ-100058,harborview manufacturing,,DALLAS-FT. WORTH,Logistics,2025-14-01,18559.9,bronze
ORD-3562705,BIZ-100058, Harborview Manufacturing , harborviewmanufacturing ,dallas-ft. worth,LOGISTICS,,-250.0,BRONZE
ORD-4394202,BIZ-100058,HARBORVIEW MANUFACTURING, harborviewmanufacturing ,DALLAS-FT. WORTH,LOGISTICS,2024-12-01,16296.89,SILVER
ORD-9941610,BIZ-100058,Harborview Manufacturing,HARBORVIEWMANUFACTURING,dallas-ft. worth,Logistics,03/11/2023,,bronze
ORD-5593537,BIZ-100059,TITAN SUPPLY,TITANSUPPLY,Los Angeles,Marketing,2024-03-29,-250.0,Silver
ORD-4874049,BIZ-100059,Titan Supply LLC,TITANSUPPLY,LOS ANGELES,marketing,09/12/2024,,GOLD
ORD-8864546,BIZ-100059,titan supply,TITANSUPPLY, Los Angeles ,MARKETING,2025-14-01,773.81,bronze
ORD-1251897,BIZ-100059,titan supply,,LOS ANGELES,marketing,2025-02-21,,platinum
ORD-6450844,BIZ-100060, BrightPath Health ,BRIGHTPATHHEALTH, New York ,LOGISTICS,12/05/2024,,bronze
ORD-9995261,BIZ-100060,BrightPath Health LLC,brightpathhealth,New York,LOGISTICS,2025-14-01,5848.32,BRONZE
ORD-7637254,BIZ-100060,BrightPath Health,, New York ,logistics,07/04/2024,,Silver
ORD-3793181,BIZ-100060, BrightPath Health , brightpathhealth ,New York,logistics,,,Gold
ORD-9399643,BIZ-100060,BrightPath Health,BRIGHTPATHHEALTH,NEW YORK,LOGISTICS,2025-14-01,,platinum
ORD-2512963,BIZ-100061,skyline studios, skylinestudios ,NEW YORK,retail,04/10/2024,,Gold
ORD-7443916,BIZ-100061,Skyline Studios LLC,,NEW YORK,RETAIL,,,platinum
ORD-3518087,BIZ-100061,SKYLINE STUDIOS,SKYLINESTUDIOS,NEW YORK,retail,06/11/2025,,Silver
ORD-3207395,BIZ-100062,IRONBRIDGE STUDIOS,ironbridgestudios,miami-fort lauderdale,Technology,2025-14-01,2538.38,platinum
ORD-4990936,BIZ-100062,IRONBRIDGE STUDIOS,, Miami-Fort Lauderdale ,TECHNOLOGY,2025-14-01,2265.19,silver
ORD-5665960,BIZ-100062,IronBridge Studios LLC,,MIAMI-FORT LAUDERDALE,Technology,2024-07-14,826.46,GOLD
ORD-6007018,BIZ-100063,crescent health,crescenthealth,Los Angeles,Hospitality,2025-14-01,,platinum
ORD-3976601,BIZ-100063, Crescent Health ,,los angeles,Hospitality,11/07/2024,,Gold
ORD-2089275,BIZ-100064,cloudnine industries,,DALLAS-FT. WORTH,Hospitality,2025/05/13,13275.16,PLATINUM
ORD-1976175,BIZ-100064,CloudNine Industries,,Dallas-Ft. Worth,HOSPITALITY,,,bronze
ORD-6309796,BIZ-100064,cloudnine industries,,dallas-ft. worth,Hospitality,,,Bronze
ORD-4018342,BIZ-100064,CloudNine Industries LLC,CLOUDNINEINDUSTRIES,dallas-ft. worth,Hospitality,04/07/2025,679.21,PLATINUM
ORD-4478434,BIZ-100064,CloudNine Industries LLC,, Dallas-Ft. Worth ,Hospitality,2025/05/18,21120.87,gold
ORD-5724912,BIZ-100065,northwind analytics,northwindanalytics,phoenix,RETAIL,,2794.97,Platinum
ORD-6727097,BIZ-100065, Northwind Analytics ,,Phoenix,Retail,2023-12-08,,Bronze
ORD-1596568,BIZ-100065,NORTHWIND ANALYTICS,,PHOENIX,retail,2025-14-01,,Bronze
ORD-1939897,BIZ-100066,Skyline Financial LLC, skylinefinancial ,chicago,hospitality,,,SILVER
ORD-3504920,BIZ-100066,skyline financial,skylinefinancial,chicago,HOSPITALITY,,,GOLD
ORD-2960327,BIZ-100066,skyline financial, skylinefinancial ,Chicago,HOSPITALITY,2025-14-01,,Bronze
ORD-6077267,BIZ-100066,SKYLINE FINANCIAL,,chicago,Hospitality,04/29/2025,5747.9,Gold
ORD-9489182,BIZ-100066,Skyline Financial,,CHICAGO,Hospitality,2024/03/30,-250.0,Silver
ORD-2648387,BIZ-100067,Luna Studios LLC,LUNASTUDIOS,HOUSTON,healthcare,05/27/2023,-250.0,Gold
ORD-6217400,BIZ-100067,Luna Studios,,Houston,HEALTHCARE,2025-14-01,,gold
ORD-6236888,BIZ-100067,LUNA STUDIOS, lunastudios ,HOUSTON,Healthcare,2024/08/14,,Platinum
ORD-5574378,BIZ-100067,LUNA STUDIOS,LUNASTUDIOS,houston,Healthcare,05/01/2023,4795.66,silver
ORD-6343290,BIZ-100068,riverstone solutions,RIVERSTONESOLUTIONS,dallas-ft. worth,retail,2023-12-25,,BRONZE
ORD-1851044,BIZ-100068,RIVERSTONE SOLUTIONS,riverstonesolutions, Dallas-Ft. Worth ,retail,03/30/2024,,bronze
ORD-8479891,BIZ-100068,Riverstone Solutions LLC, riverstonesolutions ,dallas-ft. worth,RETAIL,2023-07-03,-250.0,Gold
ORD-8813071,BIZ-100068,Riverstone Solutions LLC,RIVERSTONESOLUTIONS,Dallas-Ft. Worth,retail,2025-14-01,,Bronze
ORD-4754647,BIZ-100068,RIVERSTONE SOLUTIONS,,dallas-ft. worth,RETAIL,2025-14-01,,SILVER
ORD-9179005,BIZ-100068,Riverstone Solutions,riverstonesolutions, Dallas-Ft. Worth ,Retail,2024/04/09,,SILVER
ORD-3137316,BIZ-100069,UrbanHive Studios LLC,urbanhivestudios, Miami-Fort Lauderdale ,manufacturing,08/11/2024,,BRONZE
ORD-7724584,BIZ-100069,UrbanHive Studios LLC,,MIAMI-FORT LAUDERDALE,manufacturing,2024-04-17,,Gold
ORD-4493656,BIZ-100069,UrbanHive Studios LLC,, Miami-Fort Lauderdale ,manufacturing,2023/12/15,2768.18,PLATINUM
ORD-9164301,BIZ-100069,UrbanHive Studios,, Miami-Fort Lauderdale ,MANUFACTURING,,,bronze
ORD-2824432,BIZ-100069,UrbanHive Studios LLC,,miami-fort lauderdale,MANUFACTURING,03/13/2023,-250.0,Platinum
ORD-1003092,BIZ-100069,URBANHIVE STUDIOS,URBANHIVESTUDIOS, Miami-Fort Lauderdale ,manufacturing,2025/04/09,16558.63,silver
ORD-6109503,BIZ-100070, Northwind Retail , northwindretail ,Seattle,logistics,11/03/2023,15208.48,Silver
ORD-7194532,BIZ-100070,Northwind Retail LLC,northwindretail,Seattle,logistics,,,gold
ORD-8242984,BIZ-100070,Northwind Retail LLC,,seattle,logistics,2025-14-01,13703.8,Platinum
ORD-8967020,BIZ-100070,NORTHWIND RETAIL,NORTHWINDRETAIL, Seattle ,LOGISTICS,2025-14-01,24949.12,GOLD
ORD-1263533,BIZ-100071,PIONEER TECHNOLOGIES,, Los Angeles ,Retail,03/15/2023,,PLATINUM
ORD-8142130,BIZ-100071,Pioneer Technologies LLC,PIONEERTECHNOLOGIES, Los Angeles ,retail,2025-14-01,,silver
ORD-1124654,BIZ-100072,Pioneer Media LLC,,LOS ANGELES,technology,,-250.0,SILVER
ORD-1635269,BIZ-100072,Pioneer Media LLC,,los angeles,Technology,,18809.95,PLATINUM
ORD-9831661,BIZ-100072,pioneer media,,Los Angeles,technology,,533.39,Platinum
ORD-6242875,BIZ-100073,Peakline Media LLC,peaklinemedia,dallas-ft. worth,hospitality,03/28/2025,,platinum
ORD-6561881,BIZ-100073, Peakline Media , peaklinemedia ,dallas-ft. worth,HOSPITALITY,2025-01-21,,PLATINUM
ORD-5369510,BIZ-100073,Peakline Media,,DALLAS-FT. WORTH,hospitality,03/14/2025,-250.0,gold
ORD-9132926,BIZ-100073,Peakline Media,PEAKLINEMEDIA,Dallas-Ft. Worth,HOSPITALITY,2023/10/21,,gold
ORD-2871488,BIZ-100073,Peakline Media LLC,PEAKLINEMEDIA,DALLAS-FT. WORTH,hospitality,2025-14-01,8507.99,Bronze
ORD-9848116,BIZ-100073,Peakline Media, peaklinemedia ,Dallas-Ft. Worth,Hospitality,,,bronze
ORD-8385078,BIZ-100074,SUMMIT NETWORKS,SUMMITNETWORKS,dallas-ft. worth,Retail,2023/09/01,7319.89,Bronze
ORD-8989846,BIZ-100074,summit networks,,DALLAS-FT. WORTH,RETAIL,2025-14-01,,gold
ORD-8529960,BIZ-100074, Summit Networks , summitnetworks ,Dallas-Ft. Worth,Retail,,,platinum
ORD-5573311,BIZ-100074,summit networks, summitnetworks ,dallas-ft. worth,Retail,2024/10/29,12823.08,PLATINUM
ORD-4270310,BIZ-100074,Summit Networks LLC, summitnetworks ,DALLAS-FT. WORTH,RETAIL,,151.83,gold
ORD-9812472,BIZ-100075,Silverline Networks,,seattle,Manufacturing,2023/04/11,-250.0,Gold
ORD-4637715,BIZ-100075,Silverline Networks LLC,silverlinenetworks,Seattle,Manufacturing,,-250.0,GOLD
ORD-4091420,BIZ-100075,silverline networks, silverlinenetworks , Seattle ,manufacturing,04/24/2023,,bronze
ORD-6425820,BIZ-100075,silverline networks,SILVERLINENETWORKS,Seattle,MANUFACTURING,12/09/2024,1975.72,Silver
ORD-5440339,BIZ-100075,SILVERLINE NETWORKS,,Seattle,MANUFACTURING,2025-04-12,,Gold
ORD-8235234,BIZ-100076,EVERGREEN MANUFACTURING,,Atlanta,FINANCE,2024/07/07,-250.0,PLATINUM
ORD-8480659,BIZ-100076,Evergreen Manufacturing,,ATLANTA,finance,09/14/2023,,GOLD
ORD-6533643,BIZ-100076, Evergreen Manufacturing ,,Atlanta,finance,2025-14-01,2442.88,BRONZE
ORD-7449562,BIZ-100077, Evergreen Construction ,evergreenconstruction,los angeles,MARKETING,2023/01/04,2063.01,SILVER
ORD-6705306,BIZ-100077,Evergreen Construction,,los angeles,marketing,2024-07-01,,Platinum
ORD-6014212,BIZ-100077, Evergreen Construction ,evergreenconstruction,los angeles,MARKETING,07/15/2023,13759.67,GOLD
ORD-1425547,BIZ-100078,BrightPath Digital LLC,BRIGHTPATHDIGITAL, New York ,RETAIL,07/17/2023,,BRONZE
ORD-8538125,BIZ-100078,BrightPath Digital,brightpathdigital,new york,Retail,2025/05/04,3960.11,silver
ORD-3499027,BIZ-100079,BrightPath Distribution LLC,BRIGHTPATHDISTRIBUTION,Seattle,Technology,2024-04-14,-250.0,gold
ORD-3190059,BIZ-100079,BrightPath Distribution,BRIGHTPATHDISTRIBUTION,Seattle,TECHNOLOGY,09/06/2023,-250.0,Gold
ORD-2783941,BIZ-100079,BrightPath Distribution,,SEATTLE,Technology,2025-04-17,,SILVER
ORD-3304005,BIZ-100079,brightpath distribution,BRIGHTPATHDISTRIBUTION,Seattle,technology,2023-05-04,7414.91,bronze
ORD-7206350,BIZ-100079,BrightPath Distribution LLC,BRIGHTPATHDISTRIBUTION, Seattle ,Technology,,-250.0,bronze
ORD-3646667,BIZ-100079,BrightPath Distribution,,Seattle,Technology,03/07/2025,-250.0,Silver
ORD-8986164,BIZ-100080,VERTEX STUDIOS,VERTEXSTUDIOS,DALLAS-FT. WORTH,marketing,2024/12/11,13240.63,platinum
ORD-1631179,BIZ-100080,Vertex Studios LLC,VERTEXSTUDIOS, Dallas-Ft. Worth ,marketing,12/09/2024,,bronze
ORD-4953366,BIZ-100080,VERTEX STUDIOS,vertexstudios,Dallas-Ft. Worth,marketing,2023/01/05,-250.0,silver
ORD-4491484,BIZ-100080,vertex studios,vertexstudios,DALLAS-FT. WORTH,Marketing,2024-04-20,,Bronze
ORD-3680321,BIZ-100080,Vertex Studios,vertexstudios,dallas-ft. worth,MARKETING,2023-06-30,,gold
ORD-1880075,BIZ-100081,Vertex Health LLC,VERTEXHEALTH,ATLANTA,Marketing,2025-14-01,6417.19,PLATINUM
ORD-6468907,BIZ-100081, Vertex Health ,VERTEXHEALTH,atlanta,Marketing,03/31/2024,,silver
ORD-2233623,BIZ-100082, Oakstone Financial ,, San Francisco ,Marketing,2025-14-01,,GOLD
ORD-7266039,BIZ-100082,OAKSTONE FINANCIAL,,SAN FRANCISCO,marketing,2024/02/01,9044.22,gold
ORD-2000789,BIZ-100082,oakstone financial,OAKSTONEFINANCIAL,San Francisco,MARKETING,2025-14-01,20206.79,Silver
ORD-3630468,BIZ-100082,Oakstone Financial LLC,OAKSTONEFINANCIAL,SAN FRANCISCO,Marketing,2025-14-01,14784.27,platinum
ORD-8763873,BIZ-100082,oakstone financial,oakstonefinancial, San Francisco ,marketing,2024-04-29,13684.97,platinum
ORD-1085187,BIZ-100083, Peakline Technologies ,peaklinetechnologies,Miami-Fort Lauderdale,MARKETING,,,PLATINUM
ORD-2644153,BIZ-100083, Peakline Technologies ,,MIAMI-FORT LAUDERDALE,Marketing,,,silver
ORD-7013049,BIZ-100083,peakline technologies,PEAKLINETECHNOLOGIES,Miami-Fort Lauderdale,Marketing,2025-14-01,,platinum
ORD-8630962,BIZ-100084, Summit Consulting ,SUMMITCONSULTING, San Francisco ,Healthcare,2023/01/25,3171.37,Platinum
ORD-7457202,BIZ-100084,summit consulting,,San Francisco,HEALTHCARE,2025-14-01,-250.0,BRONZE
ORD-4475340,BIZ-100084,Summit Consulting,,san francisco,healthcare,08/12/2024,,gold
ORD-7424918,BIZ-100084,summit consulting,,San Francisco,HEALTHCARE,2023/04/24,958.81,BRONZE
ORD-4434507,BIZ-100084,SUMMIT CONSULTING, summitconsulting ,SAN FRANCISCO,healthcare,12/27/2024,-250.0,PLATINUM
ORD-4782209,BIZ-100084,summit consulting, summitconsulting ,san francisco,healthcare,2025-14-01,,Bronze
ORD-9836267,BIZ-100085,Evergreen Solutions,,seattle,FINANCE,,1903.91,silver
ORD-2464797,BIZ-100085,Evergreen Solutions,,SEATTLE,FINANCE,04/13/2024,10518.85,Bronze
ORD-4426849,BIZ-100085,Evergreen Solutions LLC,evergreensolutions,seattle,FINANCE,,,Bronze
ORD-1360413,BIZ-100085,evergreen solutions,EVERGREENSOLUTIONS,Seattle,Finance,2025-01-25,,bronze
ORD-6751103,BIZ-100085,evergreen solutions,, Seattle ,FINANCE,2024/08/15,,GOLD
ORD-9124251,BIZ-100086,luna digital, lunadigital ,Dallas-Ft. Worth,Marketing,2023/08/21,-250.0,GOLD
ORD-9981123,BIZ-100086,luna digital,LUNADIGITAL,DALLAS-FT. WORTH,marketing,2024-12-29,,platinum
ORD-8396883,BIZ-100086,luna digital, lunadigital ,DALLAS-FT. WORTH,Marketing,,,GOLD
ORD-8523391,BIZ-100086,Luna Digital LLC,LUNADIGITAL,dallas-ft. worth,Marketing,01/17/2024,14988.34,Bronze
ORD-1072046,BIZ-100087,Pioneer Industries LLC,,chicago,retail,2023/06/09,-250.0,Platinum
ORD-8417300,BIZ-100087,pioneer industries,pioneerindustries, Chicago ,Retail,2023-05-31,3422.24,bronze
ORD-4697107,BIZ-100087, Pioneer Industries , pioneerindustries ,Chicago,RETAIL,09/24/2024,-250.0,silver
ORD-5662844,BIZ-100087,PIONEER INDUSTRIES,pioneerindustries,Chicago,retail,2025-14-01,-250.0,bronze
ORD-6331091,BIZ-100088,Vertex Supply LLC,,Chicago,retail,2024/05/17,,SILVER
ORD-7255068,BIZ-100088,Vertex Supply, vertexsupply ,chicago,RETAIL,2024/01/31,4889.87,silver
ORD-8452780,BIZ-100088, Vertex Supply ,,chicago,Retail,2025-14-01,-250.0,platinum
ORD-4486033,BIZ-100089,bluepeak digital,,los angeles,Marketing,,,Platinum
ORD-7954391,BIZ-100089,BLUEPEAK DIGITAL,, Los Angeles ,marketing,,7738.54,bronze
ORD-9230660,BIZ-100090,Apex Supply, apexsupply ,san francisco,RETAIL,,3725.29,GOLD
ORD-6036006,BIZ-100090, Apex Supply ,apexsupply,san francisco,RETAIL,2023-09-26,18756.86,gold
ORD-5650930,BIZ-100090, Apex Supply ,apexsupply,san francisco,retail,2025-14-01,,PLATINUM
ORD-3006281,BIZ-100090,apex supply,,San Francisco,RETAIL,2025-04-17,,PLATINUM
ORD-3739867,BIZ-100091,Summit Media, summitmedia ,los angeles,RETAIL,2024/01/01,338.7,BRONZE
ORD-4074382,BIZ-100091,Summit Media,,LOS ANGELES,retail,2023/07/18,,Silver
ORD-7082121,BIZ-100091,Summit Media,,los angeles,Retail,12/02/2024,,bronze
ORD-2718286,BIZ-100092,REDROCK HOSPITALITY,REDROCKHOSPITALITY,SEATTLE,Healthcare,,-250.0,BRONZE
ORD-2912044,BIZ-100092, RedRock Hospitality ,,Seattle,Healthcare,2024-12-30,,PLATINUM
ORD-3332267,BIZ-100092, RedRock Hospitality ,,seattle,Healthcare,2024/01/07,21291.48,GOLD
ORD-3388393,BIZ-100092,REDROCK HOSPITALITY, redrockhospitality ,SEATTLE,Healthcare,2025-05-27,4907.44,Gold
ORD-9124448,BIZ-100093, Silverline Systems ,silverlinesystems,MIAMI-FORT LAUDERDALE,Marketing,03/04/2025,3985.97,Bronze
ORD-5244844,BIZ-100093,Silverline Systems,silverlinesystems,miami-fort lauderdale,marketing,05/02/2023,-250.0,silver
ORD-4100124,BIZ-100094,velocity retail,velocityretail,Atlanta,Finance,2023/07/24,11956.73,BRONZE
ORD-5057108,BIZ-100094,Velocity Retail LLC,,Atlanta,Finance,,15576.77,Silver
ORD-1072627,BIZ-100094,Velocity Retail,VELOCITYRETAIL, Atlanta ,FINANCE,,1007.12,GOLD
ORD-6952931,BIZ-100094, Velocity Retail ,,ATLANTA,finance,2025-05-04,,Gold
ORD-2850798,BIZ-100094,Velocity Retail LLC,VELOCITYRETAIL, Atlanta ,FINANCE,2024/04/22,,Bronze
ORD-7455555,BIZ-100094,velocity retail,,atlanta,finance,2025-14-01,,silver
ORD-8980532,BIZ-100095,velocity studios,VELOCITYSTUDIOS,Phoenix,healthcare,2025-14-01,-250.0,Platinum
ORD-2426162,BIZ-100095,Velocity Studios,VELOCITYSTUDIOS, Phoenix ,HEALTHCARE,,19828.64,Gold
ORD-6681296,BIZ-100096,HARBORVIEW ANALYTICS,, Los Angeles ,Hospitality,2023-07-23,,PLATINUM
ORD-5579723,BIZ-100096, Harborview Analytics , harborviewanalytics , Los Angeles ,hospitality,,-250.0,Silver
ORD-8627505,BIZ-100096,Harborview Analytics,harborviewanalytics,los angeles,HOSPITALITY,2025-14-01,1231.03,Gold
ORD-1886716,BIZ-100096,Harborview Analytics,,Los Angeles,Hospitality,2025-14-01,,platinum
ORD-2283746,BIZ-100097,BluePeak Analytics LLC,, Atlanta ,Hospitality,2023/04/09,,BRONZE
ORD-1296459,BIZ-100097,BluePeak Analytics,,Atlanta,HOSPITALITY,2025-14-01,,gold
ORD-3967372,BIZ-100097,BluePeak Analytics LLC, bluepeakanalytics ,ATLANTA,HOSPITALITY,2025-14-01,,Gold
ORD-9230125,BIZ-100097,BluePeak Analytics LLC,, Atlanta ,HOSPITALITY,,,Silver
ORD-7338393,BIZ-100097,BluePeak Analytics LLC, bluepeakanalytics ,atlanta,HOSPITALITY,05/21/2024,,SILVER
ORD-1451304,BIZ-100097,bluepeak analytics,,Atlanta,HOSPITALITY,2025/04/08,4960.53,Platinum
ORD-4936305,BIZ-100098,skyline health,,Chicago,healthcare,09/11/2023,7289.43,gold
ORD-6471332,BIZ-100098,Skyline Health,, Chicago ,healthcare,,,platinum
ORD-6310229,BIZ-100098, Skyline Health ,, Chicago ,HEALTHCARE,,14767.17,SILVER
ORD-6696526,BIZ-100099,SKYLINE CONSULTING,,phoenix,RETAIL,2025-14-01,1088.62,BRONZE
ORD-5821026,BIZ-100099,skyline consulting,skylineconsulting,phoenix,retail,2025-14-01,4042.55,PLATINUM
ORD-2589366,BIZ-100099,Skyline Consulting LLC, skylineconsulting ,phoenix,Retail,,14505.37,SILVER
ORD-2286168,BIZ-100099,skyline consulting,,phoenix,RETAIL,,,platinum
ORD-8603914,BIZ-100099,Skyline Consulting LLC,SKYLINECONSULTING,Phoenix,retail,,16536.87,Platinum
ORD-9937547,BIZ-100100,TrueNorth Industries LLC,,Dallas-Ft. Worth,finance,2023-10-02,7954.87,PLATINUM
ORD-6037789,BIZ-100100, TrueNorth Industries ,,dallas-ft. worth,Finance,2024-12-02,,Platinum
ORD-5302460,BIZ-100100,TrueNorth Industries LLC,TRUENORTHINDUSTRIES, Dallas-Ft. Worth ,Finance,06/14/2023,,Bronze
ORD-8317096,BIZ-100100, TrueNorth Industries ,truenorthindustries,DALLAS-FT. WORTH,Finance,2024/05/12,,Platinum
ORD-3952542,BIZ-100100,TrueNorth Industries,,Dallas-Ft. Worth,Finance,07/17/2024,1638.13,bronze
ORD-2515088,BIZ-100101, RedRock Financial ,REDROCKFINANCIAL,ATLANTA,Marketing,,-250.0,Platinum
ORD-9812402,BIZ-100101,redrock financial,,Atlanta,Marketing,,,platinum
ORD-7542286,BIZ-100101,REDROCK FINANCIAL,,ATLANTA,Marketing,01/24/2025,,bronze
ORD-1938272,BIZ-100101, RedRock Financial ,,atlanta,marketing,09/18/2023,13475.63,Silver
ORD-8972898,BIZ-100102,redrock health, redrockhealth ,Dallas-Ft. Worth,retail,,270.57,PLATINUM
ORD-5021093,BIZ-100102,redrock health,, Dallas-Ft. Worth ,RETAIL,2025/03/18,-250.0,silver
ORD-8422287,BIZ-100102, RedRock Health ,redrockhealth, Dallas-Ft. Worth ,RETAIL,2025/05/28,21454.15,Silver
ORD-3688166,BIZ-100103, Westlake Manufacturing , westlakemanufacturing , Phoenix ,Manufacturing,2025/05/30,,Bronze
ORD-7928341,BIZ-100103,westlake manufacturing,,Phoenix,Manufacturing,2025/01/24,-250.0,PLATINUM
ORD-6482263,BIZ-100103, Westlake Manufacturing ,westlakemanufacturing,Phoenix,manufacturing,2025-04-12,20820.39,gold
ORD-6126237,BIZ-100104,crescent partners,,Atlanta,Hospitality,2023-07-24,19271.28,platinum
ORD-7883963,BIZ-100104,crescent partners,, Atlanta ,hospitality,2024-12-03,,Silver
ORD-2415979,BIZ-100104, Crescent Partners , crescentpartners ,ATLANTA,HOSPITALITY,2025-14-01,22686.83,gold
ORD-4837070,BIZ-100104,Crescent Partners,,ATLANTA,HOSPITALITY,2023-01-24,-250.0,Silver
ORD-2494200,BIZ-100104,crescent partners,CRESCENTPARTNERS,Atlanta,Hospitality,,,Platinum
ORD-4766215,BIZ-100105,SUMMIT PARTNERS,SUMMITPARTNERS,los angeles,MARKETING,2025-14-01,13626.17,platinum
ORD-5747402,BIZ-100105,SUMMIT PARTNERS,,LOS ANGELES,MARKETING,2023-08-09,24522.56,platinum
ORD-5166084,BIZ-100105,summit partners,, Los Angeles ,Marketing,04/06/2024,,Platinum
ORD-7433986,BIZ-100105, Summit Partners ,,los angeles,Marketing,08/06/2023,6042.25,Bronze
ORD-1763562,BIZ-100105,Summit Partners, summitpartners , Los Angeles ,MARKETING,2025-14-01,-250.0,gold
ORD-5366969,BIZ-100106,NORTHWIND CONSULTING,, Seattle ,HOSPITALITY,2025-14-01,-250.0,bronze
ORD-5368887,BIZ-100106,Northwind Consulting, northwindconsulting ,Seattle,Hospitality,2025-14-01,,bronze
ORD-5416038,BIZ-100106,Northwind Consulting LLC, northwindconsulting ,seattle,HOSPITALITY,2023-10-17,24891.3,BRONZE
ORD-8381800,BIZ-100106,Northwind Consulting,NORTHWINDCONSULTING,SEATTLE,Hospitality,2025-05-23,14404.95,PLATINUM
ORD-8322078,BIZ-100106,Northwind Consulting,,Seattle,HOSPITALITY,2024/04/23,,Bronze
ORD-3483929,BIZ-100106,Northwind Consulting, northwindconsulting ,Seattle,Hospitality,2023/04/26,-250.0,Silver
ORD-4563416,BIZ-100107,Velocity Digital LLC,velocitydigital,PHOENIX,TECHNOLOGY,11/10/2024,1306.17,SILVER
ORD-5769447,BIZ-100107,Velocity Digital,,phoenix,technology,01/27/2023,4201.19,Bronze
ORD-9050632,BIZ-100107, Velocity Digital , velocitydigital ,Phoenix,TECHNOLOGY,04/30/2025,,PLATINUM
ORD-3169632,BIZ-100107,VELOCITY DIGITAL,velocitydigital,phoenix,TECHNOLOGY,01/21/2025,-250.0,bronze
ORD-7691735,BIZ-100107,velocity digital,VELOCITYDIGITAL,PHOENIX,TECHNOLOGY,04/05/2023,,bronze
ORD-3585950,BIZ-100107,Velocity Digital, velocitydigital , Phoenix ,TECHNOLOGY,2023/10/19,,Platinum
ORD-7164902,BIZ-100108,Redwood Networks LLC,REDWOODNETWORKS, Dallas-Ft. Worth ,MARKETING,2025-14-01,,Gold
ORD-8088983,BIZ-100108,redwood networks,,DALLAS-FT. WORTH,MARKETING,2025-14-01,,Platinum
ORD-3601637,BIZ-100109, Northwind Supply ,,Miami-Fort Lauderdale,FINANCE,2025-14-01,,Silver
ORD-3143956,BIZ-100109,northwind supply,NORTHWINDSUPPLY, Miami-Fort Lauderdale ,FINANCE,,333.87,BRONZE
ORD-9567311,BIZ-100109, Northwind Supply ,,Miami-Fort Lauderdale,FINANCE,,-250.0,Gold
ORD-2911520,BIZ-100110, Velocity Supply ,VELOCITYSUPPLY,NEW YORK,MANUFACTURING,01/17/2023,,SILVER
ORD-8633602,BIZ-100110, Velocity Supply ,,new york,MANUFACTURING,2024-08-24,-250.0,Silver
ORD-2783932,BIZ-100110, Velocity Supply ,,New York,Manufacturing,2025-14-01,,Bronze
ORD-7796309,BIZ-100110,Velocity Supply LLC,,new york,manufacturing,,,Silver
ORD-3098653,BIZ-100110,VELOCITY SUPPLY,velocitysupply,NEW YORK,Manufacturing,03/31/2023,3510.56,silver
ORD-3435283,BIZ-100110,VELOCITY SUPPLY,,NEW YORK,Manufacturing,2024/05/07,,gold
ORD-3557220,BIZ-100111, Clearwater Solutions ,, San Francisco ,Marketing,2025-14-01,-250.0,bronze
ORD-6601074,BIZ-100111,Clearwater Solutions,clearwatersolutions, San Francisco ,MARKETING,2025-14-01,-250.0,Silver
ORD-7705523,BIZ-100112, Westlake Supply ,, Atlanta ,Hospitality,05/14/2024,,BRONZE
ORD-5493758,BIZ-100112, Westlake Supply ,,Atlanta,HOSPITALITY,,,gold
ORD-4224602,BIZ-100113, Luna Solutions , lunasolutions , San Francisco ,Healthcare,,,platinum
ORD-8859576,BIZ-100113,LUNA SOLUTIONS, lunasolutions , San Francisco ,HEALTHCARE,2025/05/23,20995.1,platinum
ORD-5738845,BIZ-100113,Luna Solutions,,SAN FRANCISCO,Healthcare,2023-08-01,,Bronze
ORD-4513701,BIZ-100114,Riverstone Supply LLC,riverstonesupply,Phoenix,HEALTHCARE,2023/08/29,-250.0,gold
