transaction_id,business_id,order_date,product_code,department,units_sold,sales_amount,store_region,fulfillment_type,warehouse
TX500247,B1536,2024-01-16,EL-6399,ELECTRONICS,8,1114.26,MIDWEST,PICKUP,ATL-01
TX500248,B4546,2024-01-16,HG-4595,HOME GOODS,12,366.63,SOUTHWEST,PICKUP,LAX-01
TX500249,B5586,2024-01-16,HG-8600,HOME GOODS,6,1015.23,SOUTHEAST,DELIVERY,LAX-01
TX500250,B1324,2024-01-16,CL-8182,CLOTHING,7,557.59,MIDWEST,IN STORE,NYC-01
TX500251,B4572,2024-01-16,HG-8674,HOME GOODS,13,1325.22,WEST,PICKUP,DAL-01
TX500252,B3905,2024-01-16,OT-7570,OFFICE,2,445.91,SOUTHEAST,IN STORE,SEA-01
TX500253,B5779,2024-01-16,OT-2327,OFFICE,11,3029.28,MIDWEST,DELIVERY,ATL-01
TX500254,B5598,2024-01-16,CL-8544,CLOTHING,11,339.64,NORTHEAST,PICKUP,DAL-01
TX500255,B9593,2024-01-16,EL-6958,ELECTRONICS,4,725.06,MIDWEST,DELIVERY,SEA-01
TX500256,B2706,2024-01-17,OT-6061,OFFICE,2,251.75,MIDWEST,DELIVERY,SEA-01
TX500257,B9137,2024-01-17,HG-9325,HOME GOODS,9,2095.85,NORTHEAST,IN STORE,NYC-01
TX500258,B7194,2024-01-17,CL-3241,CLOTHING,11,1911.25,SOUTHEAST,IN STORE,LAX-01
TX500259,B6805,2024-01-17,HG-2606,HOME GOODS,6,1596.05,WEST,IN STORE,LAX-01
TX500260,B3478,2024-01-17,OT-4970,OFFICE,11,346.32,WEST,PICKUP,ATL-01
TX500261,B1870,2024-01-17,SP-6448,SPORTING GOODS,3,132.1,WEST,IN STORE,DAL-01
TX500262,B4921,2024-01-17,HG-2042,HOME GOODS,1,148.21,NORTHEAST,PICKUP,NYC-01
TX500263,B6632,2024-01-17,EL-5352,ELECTRONICS,13,2012.58,WEST,PICKUP,SEA-01
TX500264,B8225,2024-01-17,EL-8296,ELECTRONICS,10,1780.32,NORTHEAST,PICKUP,LAX-01
TX500265,B3418,2024-01-17,EL-2663,ELECTRONICS,9,1656.48,MIDWEST,DELIVERY,SEA-01
TX500266,B2901,2024-01-17,EL-9092,ELECTRONICS,14,1491.12,SOUTHEAST,PICKUP,SEA-01
TX500267,B8470,2024-01-17,OT-7801,OFFICE,3,136.66,SOUTHWEST,IN STORE,CHI-01
TX500268,B8215,2024-01-17,SP-6882,SPORTING GOODS,2,128.54,WEST,DELIVERY,SEA-01
TX500269,B1107,2024-01-17,SP-5594,SPORTING GOODS,4,81.28,MIDWEST,PICKUP,LAX-01
TX500270,B5779,2024-01-17,OT-3655,OFFICE,14,236.24,MIDWEST,IN STORE,LAX-01
TX500271,B9642,2024-01-17,OT-5021,OFFICE,8,2309.47,NORTHEAST,PICKUP,SEA-01
TX500272,B5590,2024-01-17,CL-2387,CLOTHING,3,467.71,NORTHEAST,IN STORE,SEA-01
TX500273,B2757,2024-01-17,sp-5158,SPORTING GOODS,7,1885.61,WEST,PICKUP,CHI-01
TX500274,B8638,2024-01-17,HG-7566,HOME GOODS,14,3698.32,NORTHEAST,DELIVERY,DAL-01
TX500275,B8326,2024-01-17,EL-2245,ELECTRONICS,1,189.36,WEST,IN STORE,CHI-01
TX500276,B7591,2024-01-17,HG-9435,HOME GOODS,11,975.77,SOUTHEAST,IN STORE,CHI-01
TX500277,B4656,2024-01-17,SP-9458,SPORTING GOODS,14,1829.6,NORTHEAST,IN STORE,DAL-01
TX500278,B9072,2024-01-17,CL-9734,CLOTHING,13,3665.35,SOUTHWEST,DELIVERY, LAX-01 
TX500279,B8640,2024-01-17,OT-9191,OFFICE,9,-2347.07,MIDWEST,IN STORE,ATL-01
TX500280,B2427,2024-01-17,OT-1504,OFFICE,11,1591.79,SOUTHEAST,DELIVERY,ATL-01
TX500281,B2347,2024-01-17,HG-5071,HOME GOODS,12,2912.48,WEST,PICKUP,SEA-01
TX500282,B2496,2024-01-17,SP-1675,SPORTING GOODS,14,4011.16,SOUTHWEST,DELIVERY,LAX-01
TX500283,B5556,2024-01-18,EL-9002,ELECTRONICS,10,2652.71,WEST,PICKUP,CHI-01
TX500284,B7970,2024-01-18,SP-1659,SPORTING GOODS,2,453.04,SOUTHWEST,PICKUP,NYC-01
TX500285,B7356,2024-01-18,OT-9419,OFFICE,7,692.69,WEST,DELIVERY,LAX-01
TX500286,B7039,2024-01-18,SP-7273,SPORTING GOODS,9,2038.78,WEST,IN STORE,NYC-01
TX500287,B4062,2024-01-18,sp-2253,SPORTING GOODS,7,927.79,WEST,IN STORE,ATL-01
TX500288,B6780,2024-01-18,OT-3552,OFFICE,12,3410.98,SOUTHEAST,IN STORE,DAL-01
TX500289,B6416,2024-01-18,HG-8598,HOME GOODS,7,1043.24,SOUTHWEST,PICKUP,LAX-01
TX500290,B4073,2024-01-18,CL-5373,CLOTHING,1,197.81,SOUTHEAST,IN STORE,NYC-01
TX500291,B9230,2024-01-18,HG-8277,HOME GOODS,12,831.93,NORTHEAST,IN STORE,NYC-01
TX500292,B7733,2024-01-18,EL-7764,ELECTRONICS,6,650.95,MIDWEST,IN STORE,ATL-01
TX500293,B2415,2024-01-18,HG-4296,HOME GOODS,12,689.96,SOUTHEAST,DELIVERY,ATL-01
TX500294,B2177,2024-01-18,HG-8338,HOME GOODS,4,1117.64,NORTHEAST,DELIVERY,ATL-01
TX500295,B7477,2024-01-18,EL-6972,ELECTRONICS,10,1152.05,SOUTHWEST,DELIVERY,DAL-01
TX500296,B7093,2024-01-18,EL-9392,ELECTRONICS,7,1992.74,WEST,IN STORE,NYC-01
TX500297,B8489,2024-01-18,OT-7867,OFFICE,6,912.88,SOUTHWEST,PICKUP,
TX500298,B9894,2024-01-18,HG-8691,HOME GOODS,8,1812.57,NORTHEAST,PICKUP,SEA-01
TX500299,B7035,2024-01-18,CL-1751,CLOTHING,6,874.79,SOUTHEAST,DELIVERY,CHI-01
TX500300,B4816,2024-01-18,OT-6360,OFFICE,9,1642.2,WEST,DELIVERY,CHI-01
TX500301,B5630,2024-01-18,OT-6514,OFFICE,8,130.37,SOUTHEAST,PICKUP,LAX-01
TX500302,B3587,2024-01-18,EL-5804,ELECTRONICS,11,917.72,SOUTHEAST,PICKUP,SEA-01
TX500303,B2021,2024-01-18,CL8833,CLOTHING,7,1374.43,WEST,PICKUP,CHI-01
TX500304,B6772,2024-01-18,CL-9408,CLOTHING,11,3014.06,WEST,PICKUP,SEA-01
TX500305,B2711,2024-01-18,SP7315,SPORTING GOODS,13,717.46,SOUTHWEST,IN STORE,LAX-01
TX500306,B3361,2024-01-18,OT-5449,OFFICE,7,655.34,WEST,IN STORE,ATL-01
TX500307,B4776,2024-01-18,CL-5924,CLOTHING,8,1393.2,SOUTHWEST,DELIVERY,DAL-01
TX500308,B7551,2024-01-18,CL-3643,CLOTHING,8,798.85,SOUTHEAST,PICKUP,DAL-01
TX500309,B3692,2024-01-18,HG-9554,HOME GOODS,3,388.72,MIDWEST,IN STORE,CHI-01
TX500310,B4088,2024-01-18,EL-6808,ELECTRONICS,2,379.53,SOUTHEAST,PICKUP,SEA-01
TX500311,B9262,2024-01-18,CL-8286,CLOTHING,5,1439.87,SOUTHWEST,DELIVERY,SEA-01
TX500312,B6107,2024-01-18,OT-5518,OFFICE,10,764.92,SOUTHWEST,IN STORE,CHI-01
TX500313,B4967,2024-01-18,EL-9332,ELECTRONICS,1,241.37,SOUTHEAST,PICKUP,DAL-01
TX500314,B8099,2024-01-19,CL-4327,CLOTHING,2,492.38,WEST,DELIVERY,SEA-01
TX500315,B6981,2024-01-19,HG-2730,HOME GOODS,11,2866.44,SOUTHWEST,PICKUP,NYC-01
TX500316,B8298,2024-01-19,HG-3800,HOME GOODS,14,1419.31,SOUTHEAST,DELIVERY,
TX500317,B7363,2024-01-19,EL-3251,ELECTRONICS,13,3302.45,MIDWEST,DELIVERY,ATL-01
TX500318,B7352,2024-01-19, SP-2233 ,SPORTING GOODS,14,2474.45,MIDWEST,IN STORE,NYC-01
TX500319,B5187,2024-01-19,EL-7944,ELECTRONICS,8,686.46,SOUTHWEST,PICKUP,ATL-01
TX500320,B8247,2024-01-19,SP-9752,SPORTING GOODS,4,1031.1,SOUTHEAST,DELIVERY,ATL-01
TX500321,B4893,2024-01-19,HG-1945,HOME GOODS,1,84.21,SOUTHWEST,IN STORE,NYC-01
TX500322,B6929,2024-01-19,EL-7444,ELECTRONICS,2,442.08,NORTHEAST,IN STORE,NYC-01
TX500323,B7472,2024-01-19,SP-4501,SPORTING GOODS,1,204.4,SOUTHWEST,PICKUP,SEA-01
TX500324,B1924,2024-01-19,SP-3188,SPORTING GOODS,7,546.14,WEST,IN STORE,CHI-01
TX500325,B9101,2024-01-19,SP-1795,SPORTING GOODS,7,783.65,SOUTHEAST,IN STORE,CHI-01
TX500326,B8104,2024-01-19,HG-7849,HOME GOODS,8,433.63,SOUTHEAST,IN STORE,CHI-01
TX500327,B8517,2024-01-19,SP-1308,SPORTING GOODS,9,204.96,NORTHEAST,PICKUP,NYC-01
TX500328,B3287,2024-01-19,OT-6702,OFFICE,11,2548.21,WEST,IN STORE,CHI-01
TX500329,B7151,2024-01-19,OT-6188,OFFICE,8,1308.41,SOUTHEAST,IN STORE,ATL-01
TX500330,B3228,2024-01-19,OT-5786,OFFICE,8,1731.43,NORTHEAST,PICKUP,CHI-01
TX500331,B3876,2024-01-19,EL-8890,ELECTRONICS,14,3885.69,SOUTHWEST,IN STORE,NYC-01
TX500332,B1917,2024-01-19,EL-7547,OFFICE,6,1058.32,MIDWEST,PICKUP,SEA-01
TX500333,B9498,2024-01-19,EL-1830,ELECTRONICS,12,2978.16,SOUTHEAST,DELIVERY,DAL-01
TX500334,B1091,2024-01-19,EL-5009,ELECTRONICS,13,935.47,NORTHEAST,PICKUP,LAX-01
TX500335,B4692,2024-01-19,CL-7680,CLOTHING,2,186.36,SOUTHWEST,IN STORE,CHI-01
TX500336,B8856,2024-01-19,OT-8803,OFFICE,9,1074.14,SOUTHEAST,DELIVERY,LAX-01
TX500337,B9165,2024-01-19,OT-3495,OFFICE,8,1507.68,SOUTHEAST,DELIVERY,SEA-01
TX500338,B5396,2024-01-19,HG-6846,HOME GOODS,12,2778.23,SOUTHWEST,DELIVERY,NYC-01
TX500339,B7352,2024-01-19,OT-6962,OFFICE,14,4176.37,WEST,IN STORE,ATL-01
TX500340,B1307,2024-01-19,OT-6612,OFFICE,0,477.8,SOUTHEAST,DELIVERY,SEA-01
TX500341,B5531,2024-01-19,OT-1479,OFFICE,12,832.77,MIDWEST,PICKUP,DAL-01
TX500342,B9144,2024-01-19,HG-9920,HOME GOODS,12,3597.82,WEST,DELIVERY,NYC-01
TX500343,B4059,2024-01-20,HG-7135,HOME GOODS,7,266.62,SOUTHEAST,IN STORE,CHI-01
TX500344,B2431,2024-01-20,SP-9038,SPORTING GOODS,10,1475.75,SOUTHWEST,IN STORE,DAL-01
TX500345,B2016,2024-01-20,SP-8094,SPORTING GOODS,6,349.59,MIDWEST,DELIVERY,LAX-01
TX500346,B4049,2024-01-20,CL-8299,CLOTHING,14,711.4,WEST,DELIVERY,SEA-01
TX500347,B2875,2024-01-20,SP-2110,SPORTING GOODS,10,1538.69,NORTHEAST,DELIVERY,ATL-01
TX500348,B9994,2024-01-20,EL-1876,ELECTRONICS,6,1243.44,NORTHEAST,PICKUP,CHI-01
TX500349,B2051,2024-01-20,HG-2212,HOME GOODS,5,857.96,NORTHEAST,IN STORE,CHI-01
TX500350,B7484,2024-01-20,CL-7430,CLOTHING,6,1160.31,SOUTHWEST,IN STORE,SEA-01
TX500351,B2276,2024-01-20,OT-7119,OFFICE,9,2067.92,SOUTHWEST,PICKUP,NYC-01
TX500352,B9315,2024-01-20,CL-1303,CLOTHING,8,1340.5,WEST,IN STORE,CHI-01
TX500353,B9442,2024-01-20,CL-4467,CLOTHING,12,954.91,MIDWEST,PICKUP,CHI-01
TX500354,B4258,2024-01-20,HG-2530,HOME GOODS,14,1844.27,MIDWEST,DELIVERY,CHI-01
TX500355,B5001,2024-01-20,EL-6633,ELECTRONICS,12,234.75,MIDWEST,IN STORE,CHI-01
TX500356,B5277,2024-01-20,SP-3501,SPORTING GOODS,4,82.67,WEST,IN STORE,NYC-01
TX500357,B5102,2024-01-20,HG-7103,HOME GOODS,10,1459.14,WEST,DELIVERY,CHI-01
TX500358,B9448,2024-01-20,EL-8113,ELECTRONICS,11,1818.53,WEST,PICKUP,LAX-01
TX500359,B7559,2024-01-20,SP-7090,SPORTING GOODS,12,502.9,MIDWEST,DELIVERY,LAX-01
TX500360,B3127,2024-01-20,OT-3391,OFFICE,2,331.9, MIDWEST ,IN STORE,NYC-01
TX500361,B5956,2024-01-20,EL-4911,ELECTRONICS,7,1583.46,MIDWEST,IN STORE,NYC-01
TX500362,B9694,2024-01-20,EL-4919,ELECTRONICS,1,50.88,MIDWEST,PICKUP,NYC-01
TX500363,B3855,2024-01-20,HG-2563,OFFICE,9,1256.81,SOUTHEAST,IN STORE,DAL-01
TX500364,B7322,2024-01-20,SP-7565,SPORTING GOODS,1,131.08,MIDWEST,PICKUP,LAX-01
TX500365,B9187,2024-01-20,HG-9424,HOME GOODS,8,153.13,SOUTHWEST,IN STORE,LAX-01
TX500366,B8887,2024-01-20,CL-4642,CLOTHING,1,225.86,MIDWEST,PICKUP,SEA-01
TX500367,B4187,2024-01-20,OT-2872,OFFICE,4,1174.49,SOUTHWEST,IN STORE,NYC-01
TX500368,B5526,2024-01-20,HG-5321,HOME GOODS,14,706.31,NORTHEAST,DELIVERY,NYC-01
TX500369,B1789,2024-01-20,EL-8560,ELECTRONICS,6,307.12,SOUTHEAST,DELIVERY,ATL-01
TX500370,B4687,2024-01-20,SP-2447,SPORTING GOODS,5,1421.96,WEST,DELIVERY,DAL-01
TX500371,B3110,2024-01-20,SP-9907,SPORTING GOODS,2,313.19,WEST,DELIVERY, LAX-01 
TX500372,B3208,2024-01-20,HG-6354,HOME GOODS,11,1642.17,NORTHEAST,DELIVERY,CHI-01
TX500373,B6067,2024-01-20,EL-2156,ELECTRONICS,11,2355.47,WEST,IN STORE,LAX-01
TX500374,B5795,2024-01-20,EL-7832,ELECTRONICS,10,390.6,NORTHEAST,IN STORE,CHI-01
TX500375,B4978,2024-01-20,EL-8292,ELECTRONICS,9,1965.12,NORTHEAST,IN STORE,LAX-01
TX500376,B8633,2024-01-20,SP-4815,SPORTING GOODS,1,41.43,SOUTHEAST,IN STORE,NYC-01
TX500377,B8153,2024-01-21,HG-6736,HOME GOODS,9,2118.85,MIDWEST,IN STORE,NYC-01
TX500378,B9278,2024-01-21,SP-7968,SPORTING GOODS,9,194.21,NORTHEAST,PICKUP,LAX-01
TX500379,B1140,2024-01-21,EL-1153,ELECTRONICS,3,152.23,WEST,IN STORE,LAX-01
TX500380,B1318,2024-01-21,SP-5971,SPORTING GOODS,5,608.51,WEST,IN STORE,SEA-01
TX500381,B4496,2024-01-21,EL-6492,ELECTRONICS,3,357.85,NORTHEAST,IN STORE,SEA-01
TX500382,B1185,2024-01-21,HG-4407,HOME GOODS,5,1330.64,WEST,DELIVERY,SEA-01
TX500383,B7428,2024-01-21,EL-6303,ELECTRONICS,8,577.02,NORTHEAST,DELIVERY,ATL-01
TX500384,B2492,2024-01-21,EL-9965,OFFICE,14,2471.21,MIDWEST,DELIVERY,LAX-01
TX500385,B8539,2024-01-21,CL-3548,CLOTHING,13,3537.57,WEST,IN STORE,SEA-01
TX500386,B6329,2024-01-21,OT-8994,OFFICE,11,247.38,SOUTHWEST,DELIVERY,SEA-01
TX500387,B5912,2024-01-21,HG3720,HOME GOODS,8,362.88,SOUTHEAST,IN STORE,ATL-01
TX500388,B7959,2024-01-21,OT-5807,OFFICE,2,359.55,SOUTHEAST,DELIVERY,SEA-01
TX500389,B1073,2024-01-21,OT-1075,OFFICE,12,2248.53,MIDWEST,IN STORE,DAL-01
TX500390,B2342,2024-01-21,HG8372,HOME GOODS,9,1700.35,WEST,PICKUP,DAL-01
TX500391,B8148,2024-01-21,SP-5605,SPORTING GOODS,6,1190.79,NORTHEAST,DELIVERY,LAX-01
TX500392,B5371,2024-01-21,CL-8104,CLOTHING,8,2224.86,MIDWEST,IN STORE,LAX-01
TX500393,B3110,2024-01-21,EL-3965,ELECTRONICS,2,394.9,SOUTHWEST,IN STORE,NYC-01
TX500394,B7667,2024-01-21,OT-5202,OFFICE,12,623.87,MIDWEST,IN STORE,LAX-01
TX500395,B3047,2024-01-21,HG-7902,HOME GOODS,4,454.21,SOUTHEAST,PICKUP,SEA-01
TX500396,B8234,2024-01-21,HG-3726,HOME GOODS,3,259.24,MIDWEST,DELIVERY,DAL-01
TX500397,B8944,2024-01-21,OT-7668,OFFICE,3,462.71,WEST,PICKUP,NYC-01
TX500398,B8138,2024-01-21,EL-8083,ELECTRONICS,8,1692.43,SOUTHEAST,DELIVERY,SEA-01
TX500399,B5423,2024-01-21,HG-5441,HOME GOODS,1,141.66,WEST,IN STORE,DAL-01
TX500400,B9640,2024-01-21,SP-6012,SPORTING GOODS,4,367.13,NORTHEAST,PICKUP,SEA-01
TX500401,B5199,2024-01-21,EL-1667,ELECTRONICS,10,2984.98,SOUTHEAST,IN STORE,DAL-01
TX500402,B1816,2024-01-21,CL-9543,CLOTHING,9,989.2,NORTHEAST,PICKUP,DAL-01
TX500403,B5872,2024-01-21,CL-4931,CLOTHING,2,453.79,SOUTHEAST,IN STORE,SEA-01
TX500404,B1060,2024-01-21,SP-5983,SPORTING GOODS,9,1709.56,WEST,IN STORE,ATL-01
TX500405,B7326,2024-01-21,HG-3504,HOME GOODS,3,263.99,NORTHEAST,IN STORE,ATL-01
TX500406,B9096,2024-01-22,HG-5275,HOME GOODS,14,625.54,MIDWEST,IN STORE,SEA-01
TX500407,B8041,2024-01-22,CL-8780,CLOTHING,3,158.72,MIDWEST,IN STORE,DAL-01
TX500408,B8381,2024-01-22,HG-5966,HOME GOODS,2,246.39,NORTHEAST,PICKUP,DAL-01
TX500409,B1979,2024-01-22,SP-1441,SPORTING GOODS,7,1106.9,NORTHEAST,IN STORE,CHI-01
TX500410,B3404,2024-01-22,EL-4455,ELECTRONICS,2,536.13,SOUTHWEST,DELIVERY,DAL-01
TX500411,B3084,2024-01-22,HG-4910,HOME GOODS,7,602.89, WEST ,IN STORE,ATL-01
TX500412,B8998,2024-01-22,HG-7618,HOME GOODS,6,1101.65,MIDWEST,PICKUP,DAL-01
TX500413,B2407,2024-01-22,HG-5446,HOME GOODS,10,2562.55,MIDWEST,PICKUP,ATL-01
TX500414,B8771,2024-01-22,OT-2279,OFFICE,2,277.4,NORTHEAST,DELIVERY,DAL-01
TX500415,B6186,2024-01-22,EL-6348,ELECTRONICS,14,3251.84,NORTHEAST,DELIVERY,CHI-01
TX500416,B5656,2024-01-22,EL-4590,ELECTRONICS,3,243.69,SOUTHEAST,PICKUP,DAL-01
TX500417,B2994,2024-01-22,HG-6118,HOME GOODS,12,2993.99,SOUTHEAST,DELIVERY,NYC-01
TX500418,B6831,2024-01-22,HG-7454,HOME GOODS,6,225.24,NORTHEAST,PICKUP,CHI-01
TX500419,B5132,2024-01-22,HG-6959,HOME GOODS,6,976.1,WEST,DELIVERY,SEA-01
TX500420,B4411,2024-01-22,SP-4847,SPORTING GOODS,10,2924.94,SOUTHEAST,PICKUP,SEA-01
TX500421,B5605,2024-01-22,SP-3962,SPORTING GOODS,13,627.76,SOUTHWEST,IN STORE,DAL-01
TX500422,B8609,2024-01-22,EL-2616,ELECTRONICS,2,580.87,MIDWEST,DELIVERY,NYC-01
TX500423,B7824,2024-01-22,CL-9487,CLOTHING,11,358.99,NORTHEAST,PICKUP,ATL-01
TX500424,B3356,2024-01-22,CL-4693,CLOTHING,10,352.73,WEST,IN STORE,LAX-01
TX500425,B7361,2024-01-22,OT-6226,OFFICE,14,1732.62,MIDWEST,DELIVERY,SEA-01
TX500426,B6790,2024-01-22,SP-8034,SPORTING GOODS,14,1806.03,MIDWEST,PICKUP,DAL-01
TX500427,B6473,2024-01-23,EL-6034,ELECTRONICS,1,-172.89,MIDWEST,PICKUP,DAL-01
TX500428,B9518,2024-01-23,SP-3386,SPORTING GOODS,10,253.77,SOUTHWEST,IN STORE,ATL-01
TX500429,B6643,2024-01-23,EL-1946,ELECTRONICS,2,535.4,SOUTHWEST,PICKUP,CHI-01
TX500430,B8560,2024-01-23,EL-9105,ELECTRONICS,14,381.65,SOUTHEAST,DELIVERY,ATL-01
TX500431,B5488,2024-01-23,SP8940,SPORTING GOODS,7,797.08,NORTHEAST,DELIVERY,DAL-01
TX500432,B5333,2024-01-23,EL-1170,ELECTRONICS,7,1925.29,SOUTHEAST,DELIVERY,LAX-01
TX500433,B5471,2024-01-23,CL-7286,CLOTHING,11,2676.62,NORTHEAST,PICKUP,ATL-01
TX500434,B2662,2024-01-23,EL-7888,ELECTRONICS,7,1594.99,SOUTHWEST,IN STORE,DAL-01
TX500435,B6353,2024-01-23,OT-8692,OFFICE,9,1583.68,WEST,PICKUP,LAX-01
TX500436,B7322,2024-01-23,SP-5867,SPORTING GOODS,3,856.17,NORTHEAST,DELIVERY,ATL-01
TX500437,B7576,2024-01-23,CL-2216,CLOTHING,7,482.44,NORTHEAST,PICKUP,DAL-01
TX500438,B7753,2024-01-23,SP-7491,SPORTING GOODS,14,971.93,SOUTHWEST,IN STORE,SEA-01
TX500439,B4935,2024-01-23,HG-5803,HOME GOODS,7,488.08,NORTHEAST,IN STORE,NYC-01
TX500440,B4727,2024-01-23,OT-6173,OFFICE,12,2282.51,SOUTHWEST,DELIVERY,LAX-01
TX500441,B7644,2024-01-23,OT-6608,OFFICE,11,2979.62,WEST,PICKUP,ATL-01
TX500442,B3175,2024-01-23,SP-3959,SPORTING GOODS,12,1250.67,WEST,DELIVERY,CHI-01
TX500443,B5119,2024-01-23,CL-8348,CLOTHING,3,619.49,SOUTHWEST,PICKUP,SEA-01
TX500444,B7413,2024-01-23,EL-9106,ELECTRONICS,9,1579.69,SOUTHEAST,DELIVERY,ATL-01
TX500445,B7058,2024-01-23,HG4315,HOME GOODS,3,795.65,SOUTHEAST,DELIVERY,SEA-01
TX500446,B4755,2024-01-23,SP-3532,SPORTING GOODS,2,89.88,SOUTHEAST,DELIVERY,SEA-01
TX500447,B8556,2024-01-23,OT-9605,OFFICE,4,93.66,SOUTHWEST,IN STORE,NYC-01
TX500448,B6267,2024-01-23,CL-7297,CLOTHING,11,3273.3,MIDWEST,IN STORE,ATL-01
TX500449,B7271,2024-01-23,EL-1287,ELECTRONICS,6,264.92,SOUTHEAST,PICKUP,SEA-01
TX500450,B1860,2024-01-23,cl-8656,CLOTHING,3,446.47,SOUTHWEST,DELIVERY,SEA-01
TX500451,B1909,2024-01-23,OT-8257,OFFICE,10,1700.85,MIDWEST,PICKUP,CHI-01
TX500452,B6763,2024-01-23,HG-2428,HOME GOODS,14,3537.7,SOUTHEAST,IN STORE,CHI-01
TX500453,B6245,2024-01-23,HG-1395,HOME GOODS,14,2226.43,SOUTHEAST,PICKUP,DAL-01
TX500454,B9593,2024-01-23,EL-8300,ELECTRONICS,12,2722.56,NORTHEAST,DELIVERY,
TX500455,B2646,2024-01-23,HG-7137,HOME GOODS,6,143.07,NORTHEAST,DELIVERY,DAL-01
TX500456,B1373,2024-01-23,CL-6872,CLOTHING,14,1368.23,NORTHEAST,DELIVERY,DAL-01
TX500457,B2013,2024-01-23,EL-8850,ELECTRONICS,8,359.65,MIDWEST,IN STORE,NYC-01
TX500458,B5336,2024-01-23,SP-8150,SPORTING GOODS,1,120.66,WEST,IN STORE,LAX-01
TX500459,B7123,2024-01-23,EL-3468,ELECTRONICS,7,1633.25,SOUTHEAST,DELIVERY,NYC-01
TX500460,B3110,2024-01-24,SP-5563,SPORTING GOODS,4,343.01,MIDWEST,IN STORE,CHI-01
TX500461,B2752,2024-01-24,CL-9702,CLOTHING,12,540.29,MIDWEST,IN STORE,CHI-01
TX500462,B7571,2024-01-24,EL-5563,ELECTRONICS,1,264.09,SOUTHEAST,PICKUP,CHI-01
TX500463,B6315,bad_date,CL-5789,CLOTHING,7,2026.48,WEST,PICKUP,SEA-01
TX500464,B1686,2024-01-24,HG-2506,HOME GOODS,9,402.01,NORTHEAST,PICKUP,SEA-01
TX500465,B3539,2024-01-24,OT-8606,OFFICE,5,130.12,SOUTHEAST,IN STORE,DAL-01
TX500466,B4306,2024-01-24,EL-8676,ELECTRONICS,12,1805.15,MIDWEST,DELIVERY,CHI-01
TX500467,B2990,2024-01-24,HG-8988,HOME GOODS,9,1628.59,WEST,PICKUP,LAX-01
TX500468,B7019,2024-01-24,EL-3216,ELECTRONICS,4,1108.55,SOUTHWEST,IN STORE,LAX-01
TX500469,B7582,2024-01-24,HG-7951,HOME GOODS,14,2566.73,SOUTHWEST,IN STORE,LAX-01
TX500470,B4609,2024-01-24,OT-1980,OFFICE,9,1097.89,SOUTHWEST,IN STORE,ATL-01
TX500471,B1399,2024-01-24,HG-8273,HOME GOODS,5,1278.35,SOUTHEAST,PICKUP,CHI-01
TX500472,B8298,2024-01-24,CL-6371,CLOTHING,8,1206.94,NORTHEAST,IN STORE,ATL-01
TX500473,B4236,2024-01-24,HG-4689,HOME GOODS,5,407.97,SOUTHWEST,DELIVERY,NYC-01
TX500474,B8451,2024-01-24,SP-4304,SPORTING GOODS,9,-1721.83,SOUTHWEST,PICKUP,NYC-01
TX500475,B3457,2024-01-24,SP-9109,SPORTING GOODS,6,831.52,WEST,DELIVERY,DAL-01
TX500476,B4384,bad_date,SP-1297,SPORTING GOODS,5,780.75,NORTHEAST,IN STORE,LAX-01
TX500477,B8053,2024-01-24,EL-6951,ELECTRONICS,11,749.46,SOUTHWEST,DELIVERY,NYC-01
TX500478,B5420,2024-01-24,SP-5632,SPORTING GOODS,8,1252.0,SOUTHWEST,PICKUP,SEA-01
TX500479,B4749,2024-01-24,CL-2983,CLOTHING,8,1129.22,WEST,DELIVERY,DAL-01
TX500480,B3677,2024-01-24,CL-6377,CLOTHING,12,581.58,NORTHEAST,PICKUP,LAX-01
TX500481,B2444,2024-01-24,SP-5458,SPORTING GOODS,11,1551.0,SOUTHWEST,DELIVERY,NYC-01
TX500482,B6655,2024-01-24,OT-4142,OFFICE,12,3475.87,WEST,PICKUP,DAL-01
TX500483,B3916,2024-01-24,HG-7321,HOME GOODS,1,109.51,SOUTHWEST,PICKUP,NYC-01
TX500484,B2910,2024-01-24, OT-1394 ,OFFICE,7,1732.67,MIDWEST,PICKUP,SEA-01
TX500485,B5987,2024-01-25,HG-3574,HOME GOODS,4,449.14,MIDWEST,PICKUP,DAL-01
TX500486,B9467,2024-01-25,OT-1018,OFFICE,6,1686.4,NORTHEAST,DELIVERY,SEA-01
TX500487,B2460,2024-01-25,HG-8529,HOME GOODS,12,2202.24,SOUTHEAST,IN STORE,NYC-01
TX500488,B1482,2024-01-25,EL-3389,ELECTRONICS,5,1090.28,SOUTHWEST,PICKUP,NYC-01
TX500489,B3195,2024-01-25,EL-2698,ELECTRONICS,11,2261.46,SOUTHWEST,DELIVERY,DAL-01
TX500490,B5198,2024-01-25,CL-3949,CLOTHING,4,1040.12,SOUTHWEST,PICKUP,LAX-01
TX500491,B8529,2024-01-25,HG-7405,HOME GOODS,12,1041.06,NORTHEAST,DELIVERY,LAX-01
TX500492,B7418,2024-01-25,SP-1039,SPORTING GOODS,14,1147.79,WEST,IN STORE,DAL-01
TX500493,B5626,2024-01-25,sp-7200,SPORTING GOODS,10,286.44,SOUTHEAST,IN STORE,ATL-01
TX500494,B2120,2024-01-25,OT-1387,OFFICE,7,1205.95,MIDWEST,DELIVERY,DAL-01
