user_id,activity_date,purchase_amount
user873,2023-06-11,354.69
user873,2023-06-15,485.17
user873,2023-07-01,393.3
user873,2023-07-17,467.38
user873,2023-07-23,358.24
user873,2023-07-29,159.38
user874,2024-01-20,282.77
user874,2024-02-07,0.0
user875,2023-10-17,74.7
user875,2023-10-27,341.42
user875,2023-10-27,464.13
user875,2023-10-28,269.13
user875,2023-11-30,175.48
user875,2023-12-22,0.0
user875,2023-12-31,0.0
user875,2024-02-18,432.12
user876,2023-08-22,0.0
user877,2023-09-23,99.28
user878,2023-12-02,280.32
user878,2023-12-06,0.0
user878,2023-12-12,570.53
user878,2024-01-03,183.21
user878,2024-01-08,44.09
user878,2024-01-18,0.0
user878,2024-01-24,272.53
user878,2024-04-08,277.39
user879,2023-06-09,534.69
user879,2023-06-22,0.0
user879,2023-07-01,0.0
user879,2023-07-17,0.0
user879,2023-08-29,336.82
user879,2023-09-22,408.7
user880,2023-04-06,303.54
user880,2023-04-15,518.55
user880,2023-04-26,391.23
user880,2023-04-27,0.0
user880,2023-04-29,100.97
user880,2023-05-01,391.69
user880,2023-05-08,0.0
user880,2023-05-14,377.62
user880,2023-06-09,0.0
user880,2023-08-01,289.35
user880,2023-08-05,0.0
user881,2023-12-22,0.0
user881,2024-01-28,511.22
user882,2023-02-14,381.0
user882,2023-02-21,24.38
user882,2023-03-11,410.52
user883,2023-04-26,0.0
user883,2023-05-25,208.39
user884,2023-04-29,0.0
user884,2023-05-08,0.0
user884,2023-05-12,142.65
user884,2023-05-19,223.42
user884,2023-05-27,408.93
user884,2023-05-31,314.59
user884,2023-07-14,457.28
user884,2023-07-25,0.0
user885,2023-09-05,32.07
user885,2023-10-18,259.67
user885,2023-11-01,0.0
user885,2024-01-18,0.0
user886,2023-07-03,426.02
user886,2023-07-08,92.27
user886,2023-07-21,0.0
user886,2023-07-28,95.91
user886,2023-08-02,78.19
user886,2023-08-15,219.52
user886,2023-09-14,350.15
user886,2023-09-15,18.54
user886,2023-11-28,512.25
user887,2023-03-17,0.0
user887,2023-03-25,0.0
user887,2023-03-25,148.05
user887,2023-04-11,514.54
user887,2023-05-27,194.09
user887,2023-06-13,0.0
user888,2023-08-07,0.0
user888,2023-08-18,303.69
user888,2023-08-31,0.0
user888,2023-09-09,0.0
user888,2023-09-30,0.0
user888,2023-10-03,68.89
user888,2023-10-17,119.25
user888,2023-11-07,33.57
user889,2023-12-08,359.71
user890,2023-02-19,500.37
user890,2023-03-21,287.44
user890,2023-03-22,242.71
user890,2023-04-02,388.09
user890,2023-04-10,124.56
user890,2023-04-16,212.58
user890,2023-05-17,0.0
user891,2023-02-10,210.83
user891,2023-02-21,142.63
user891,2023-03-13,271.21
user891,2023-03-20,147.76
user891,2023-03-28,0.0
user891,2023-04-28,0.0
user891,2023-05-25,450.18
user891,2023-06-30,596.83
user891,2023-06-30,295.64
user892,2023-06-08,554.24
user892,2023-06-08,291.05
user892,2023-06-25,393.99
user892,2023-06-29,588.92
user892,2023-07-11,22.83
user892,2023-07-15,521.75
user892,2023-07-18,276.29
user892,2023-08-28,47.58
user892,2023-08-31,0.0
user893,2023-10-07,487.25
user893,2023-10-28,424.07
user893,2023-10-30,101.1
user893,2024-01-17,215.26
user893,2024-02-06,102.61
user894,2024-03-12,369.81
user894,2024-03-26,0.0
user894,2024-04-10,0.0
user894,2024-05-16,108.73
user894,2024-06-12,0.0
user895,2023-10-01,233.88
user895,2023-10-05,127.94
user895,2023-10-11,15.35
user895,2023-10-20,379.53
user895,2023-10-28,213.11
user895,2023-11-17,50.27
user895,2023-11-20,564.92
user895,2023-11-21,241.43
user895,2023-11-21,0.0
user896,2023-11-01,0.0
user896,2023-11-05,134.25
user896,2023-11-28,64.17
user896,2023-12-01,394.82
user896,2023-12-18,0.0
user896,2023-12-22,0.0
user896,2023-12-27,130.29
user896,2024-01-06,527.28
user896,2024-02-27,523.26
user897,2023-12-21,357.26
user898,2023-09-18,0.0
user898,2023-10-19,341.62
user898,2024-02-03,0.0
user899,2023-03-27,298.2
user899,2023-03-31,444.4
user899,2023-06-04,421.77
user900,2023-08-19,278.07
user900,2023-12-22,385.81
user901,2023-06-30,0.0
user901,2023-07-02,181.14
user901,2023-08-05,0.0
user901,2023-09-15,0.0
user902,2023-02-28,520.47
user902,2023-04-03,0.0
user902,2023-04-18,0.0
user902,2023-05-16,269.72
user903,2023-09-11,124.16
user903,2023-09-16,170.67
user903,2023-12-16,0.0
user904,2023-03-17,0.0
user904,2023-03-28,24.91
user904,2023-04-15,340.57
user904,2023-04-19,0.0
user904,2023-06-23,632.12
user904,2023-07-02,404.51
user905,2024-01-31,80.78
user906,2023-10-13,149.5
user906,2024-01-23,0.0
user907,2023-05-15,175.02
user907,2023-06-08,0.0
user907,2023-06-09,0.0
user908,2023-06-27,44.07
user908,2023-08-26,128.71
user908,2023-09-14,30.06
user909,2024-01-06,106.15
user909,2024-01-10,473.07
user909,2024-02-19,427.32
user909,2024-03-10,0.0
user909,2024-03-23,26.09
user910,2023-02-25,0.0
user910,2023-04-14,0.0
user910,2023-04-16,343.45
user910,2023-04-19,279.27
user910,2023-05-08,534.77
user910,2023-06-04,478.56
user910,2023-07-21,0.0
user911,2023-06-24,429.81
user911,2023-06-30,554.25
user911,2023-07-01,290.47
user911,2023-07-09,0.0
user911,2023-07-11,229.53
user911,2023-07-14,40.26
user911,2023-07-15,0.0
user911,2023-07-22,94.16
user911,2023-08-17,170.66
user911,2023-09-25,409.8
user911,2023-10-05,0.0
user911,2023-10-20,0.0
user911,2023-11-09,80.29
user912,2023-05-02,0.0
user913,2023-11-01,80.26
user913,2023-11-11,449.43
user914,2023-03-22,0.0
user914,2023-04-09,0.0
user914,2023-04-23,160.11
user914,2023-05-01,80.85
user914,2023-05-12,39.26
user914,2023-05-20,405.09
user914,2023-07-23,255.47
user915,2023-04-21,497.21
user915,2023-04-22,441.48
user915,2023-06-19,511.12
user915,2023-06-22,407.72
user915,2023-07-15,35.41
user915,2023-07-17,145.79
user916,2023-04-09,0.0
user916,2023-04-28,0.0
user916,2023-06-01,0.0
user916,2023-06-04,300.06
user916,2023-06-17,0.0
user916,2023-06-22,581.4
user916,2023-06-30,404.77
user916,2023-08-17,346.96
user917,2023-09-29,282.25
user917,2023-09-29,344.54
user917,2023-10-04,43.92
user917,2023-10-13,423.73
user917,2023-10-18,73.47
user917,2024-01-06,485.9
user917,2024-02-06,0.0
user918,2023-06-05,543.66
user918,2023-06-16,553.42
user918,2023-07-03,104.92
user919,2023-09-10,180.68
user920,2023-05-26,429.19
user920,2023-05-28,366.53
user920,2023-06-02,162.68
user920,2023-06-07,308.57
user920,2023-06-09,282.77
user920,2023-06-19,596.33
user920,2023-08-11,0.0
user920,2023-10-08,312.21
user921,2023-11-24,322.59
user921,2023-12-05,0.0
user921,2023-12-07,248.31
user922,2023-06-01,124.99
user922,2023-06-15,59.77
user922,2023-07-02,92.01
user922,2023-08-13,0.0
user923,2023-03-12,0.0
user923,2023-03-26,0.0
user923,2023-04-15,192.92
user923,2023-04-18,0.0
user923,2023-04-25,362.08
user923,2023-05-02,359.68
user923,2023-05-09,174.52
user923,2023-06-23,0.0
user924,2023-06-22,217.05
user925,2023-10-25,259.75
user925,2023-10-29,0.0
user925,2023-12-06,0.0
user925,2023-12-08,0.0
user925,2024-01-21,455.42
user925,2024-02-06,155.53
user926,2023-10-12,0.0
user929,2023-05-19,557.03
user929,2023-07-16,0.0
user930,2023-02-08,194.48
user930,2023-02-11,195.21
user930,2023-02-21,0.0
user930,2023-02-22,56.87
user930,2023-02-27,0.0
user930,2023-04-18,0.0
user930,2023-04-30,0.0
user930,2023-06-02,89.35
user931,2023-09-05,364.55
user931,2023-09-06,0.0
user931,2023-09-13,407.58
user931,2023-09-22,27.9
user931,2023-10-29,0.0
user931,2023-11-01,178.51
user932,2023-12-10,104.4
user932,2023-12-26,593.95
user932,2024-01-01,0.0
user932,2024-02-06,364.18
user932,2024-02-10,0.0
user933,2024-01-02,539.49
user933,2024-03-13,0.0
user933,2024-05-06,440.79
user934,2023-11-14,0.0
user935,2023-12-26,18.5
user935,2023-12-30,252.11
user935,2023-12-30,239.07
user935,2024-04-08,0.0
user936,2023-10-11,337.38
user936,2023-10-26,120.4
user936,2023-11-26,260.99
user936,2023-12-18,0.0
user936,2024-01-12,465.34
user936,2024-01-27,0.0
user937,2023-12-13,0.0
user937,2024-02-09,233.32
user937,2024-02-28,33.19
user938,2023-07-16,12.58
user938,2023-07-21,301.09
user938,2023-07-21,181.37
user938,2023-08-15,0.0
user938,2023-09-04,0.0
user938,2023-10-01,280.31
user939,2023-11-23,234.11
user939,2023-12-09,282.1
user939,2023-12-19,21.63
user939,2023-12-23,214.12
user939,2024-01-19,289.55
user939,2024-01-20,186.47
user939,2024-02-26,0.0
user940,2023-08-31,0.0
user940,2023-09-23,298.1
user940,2023-10-02,364.55
user940,2023-10-08,453.16
user940,2023-11-02,332.94
user940,2023-12-09,435.95
user940,2023-12-30,105.35
user941,2023-04-14,308.59
user941,2023-04-15,508.16
user941,2023-04-25,447.14
user941,2023-04-26,119.12
user941,2023-05-07,0.0
user941,2023-08-26,0.0
user942,2023-06-10,77.0
user942,2023-06-29,559.36
user942,2023-07-02,538.39
user942,2023-07-07,161.71
user942,2023-08-03,370.96
user942,2023-08-22,446.5
user943,2023-04-23,0.0
user944,2024-01-17,0.0
user944,2024-02-02,520.76
user945,2024-01-11,355.4
user945,2024-01-23,401.41
user945,2024-02-17,105.78
user945,2024-02-22,0.0
user945,2024-03-03,265.14
user945,2024-04-18,39.21
user946,2023-12-19,0.0
user946,2023-12-30,250.7
user946,2024-01-13,0.0
user946,2024-03-16,20.65
user946,2024-05-10,77.87
user947,2024-01-25,280.69
user947,2024-01-29,0.0
user947,2024-02-07,0.0
user947,2024-03-14,163.06
user948,2023-05-28,541.91
user948,2023-05-30,260.83
user949,2023-07-25,402.36
user949,2023-07-30,277.47
user949,2023-08-05,53.68
user949,2023-08-23,0.0
user949,2023-09-17,331.18
user949,2023-10-08,33.97
user949,2023-10-21,100.47
user949,2023-11-11,111.39
user950,2023-12-18,57.02
user950,2024-01-26,0.0
user950,2024-03-07,0.0
user951,2023-06-27,362.3
user951,2023-08-10,164.91
user951,2023-08-30,405.3
user951,2023-11-01,0.0
user952,2023-10-11,0.0
user952,2023-10-15,361.97
user952,2023-10-28,128.46
user952,2023-10-31,412.89
user953,2023-10-03,0.0
user953,2023-10-04,72.13
user953,2023-12-25,53.93
user953,2024-01-03,420.75
user953,2024-01-05,408.25
user954,2023-03-22,0.0
user954,2023-04-13,0.0
user954,2023-05-30,0.0
user955,2023-03-13,0.0
user955,2023-03-15,249.93
user955,2023-03-26,0.0
user955,2023-05-12,64.25
user955,2023-05-29,273.07
user956,2023-10-23,415.02
user956,2023-10-26,0.0
user956,2023-11-13,300.27
user956,2023-11-25,0.0
user956,2023-12-24,257.0
user956,2024-01-15,336.61
user956,2024-01-21,368.5
user956,2024-01-30,55.63
user957,2023-03-13,236.06
user957,2023-07-13,465.56
user958,2023-09-21,164.98
user958,2023-10-16,205.56
user958,2023-11-05,397.06
user958,2023-11-28,182.35
user958,2024-01-11,388.41
user959,2023-02-07,100.59
user959,2023-02-20,0.0
user959,2023-03-22,0.0
user959,2023-04-07,0.0
user959,2023-04-09,502.54
user959,2023-04-21,0.0
user959,2023-06-10,0.0
user960,2023-12-23,0.0
user960,2024-01-12,47.14
user960,2024-03-17,302.27
user961,2023-09-25,0.0
user961,2023-10-11,455.91
user961,2023-10-16,0.0
user961,2023-12-29,0.0
user962,2023-04-19,226.01
user962,2023-05-28,0.0
user962,2023-06-01,591.12
user962,2023-06-26,438.43
user962,2023-08-01,265.95
user963,2023-02-09,407.58
user963,2023-02-16,166.51
user963,2023-05-08,119.03
user963,2023-05-18,577.53
user964,2024-01-24,0.0
user964,2024-01-27,104.89
user964,2024-02-09,0.0
user964,2024-02-22,0.0
user964,2024-03-23,455.83
user964,2024-04-16,0.0
user965,2023-06-18,371.54
user965,2023-06-28,0.0
user965,2023-07-14,241.61
user965,2023-07-29,0.0
user965,2023-08-02,0.0
user965,2023-08-23,441.35
user965,2023-08-30,0.0
user965,2023-09-17,11.13
user965,2023-10-03,25.55
user966,2023-05-31,429.87
user966,2023-06-04,409.99
user966,2023-06-08,209.61
user966,2023-06-10,0.0
user966,2023-06-14,515.07
user966,2023-06-20,0.0
user966,2023-06-27,508.86
user966,2023-07-13,30.26
user966,2023-07-21,206.32
user966,2023-08-06,0.0
user967,2023-05-13,0.0
user967,2023-05-16,0.0
user967,2023-05-16,573.88
user967,2023-06-16,86.27
user967,2023-06-17,0.0
user967,2023-08-12,416.17
user967,2023-08-15,403.24
user967,2023-09-09,31.62
user968,2023-04-12,335.93
user968,2023-05-08,0.0
user969,2023-08-26,0.0
user969,2023-08-31,61.14
user969,2024-01-04,122.9
user970,2024-02-03,0.0
user970,2024-02-09,331.38
user970,2024-03-10,251.18
user970,2024-03-16,496.41
user970,2024-03-26,324.43
user970,2024-04-26,437.8
user971,2023-09-15,0.0
user971,2023-09-17,424.26
user971,2023-09-26,86.91
user971,2023-10-03,256.08
user973,2023-08-14,0.0
user973,2023-08-30,0.0
user973,2023-09-03,195.25
user973,2023-11-05,302.81
user973,2023-11-09,210.13
user974,2023-11-28,470.51
user974,2023-11-30,0.0
user974,2023-12-05,0.0
user974,2023-12-14,569.79
user974,2023-12-27,214.21
user974,2024-01-11,236.83
user974,2024-03-11,274.4
user975,2023-06-18,311.57
user975,2023-07-10,447.99
user976,2024-02-21,88.35
user977,2023-06-02,0.0
user977,2023-06-06,0.0
user977,2023-06-14,590.98
user977,2023-06-18,441.63
user977,2023-07-03,0.0
user977,2023-08-24,82.55
user977,2023-10-05,0.0
user978,2024-01-24,0.0
user978,2024-03-09,214.78
user978,2024-04-03,0.0
user979,2023-11-08,326.38
user979,2023-11-16,488.91
user979,2023-11-29,390.54
user979,2023-12-17,594.85
user979,2023-12-31,65.36
user980,2023-09-10,245.67
user980,2023-09-21,87.89
user980,2023-10-05,0.0
user980,2023-10-10,277.14
user980,2023-11-06,73.12
user980,2023-11-24,0.0
user980,2023-11-27,0.0
user980,2023-11-29,306.94
user980,2023-12-29,0.0
user980,2024-01-18,361.59
user980,2024-01-23,0.0
user981,2023-11-27,424.63
user982,2023-02-28,383.82
user982,2023-03-03,174.79
user982,2023-04-16,376.37
user982,2023-05-16,243.27
user982,2023-07-14,142.86
user983,2023-07-02,0.0
user983,2023-07-08,116.17
user983,2023-08-24,156.92
user984,2023-07-15,228.73
user984,2023-08-15,0.0
user984,2023-09-08,11.7
user984,2023-10-08,0.0
user985,2023-03-30,116.66
user985,2023-04-13,173.19
user985,2023-04-14,0.0
user985,2023-06-01,0.0
user986,2023-02-03,113.66
user986,2023-02-17,449.25
user986,2023-05-24,544.64
user986,2023-06-19,407.72
user987,2023-05-20,333.59
user987,2023-06-15,178.14
user987,2023-08-11,131.59
user987,2023-09-01,0.0
user988,2023-07-15,373.98
user988,2023-07-16,29.51
user989,2023-12-31,459.6
user989,2024-01-18,385.49
user989,2024-03-26,56.38
user990,2023-03-20,384.0
user990,2023-04-15,0.0
user990,2023-06-22,606.99
user991,2023-11-28,141.69
user991,2023-12-06,33.14
user991,2024-01-12,0.0
user991,2024-02-06,176.47
user991,2024-02-14,443.16
user991,2024-03-30,172.57
user991,2024-04-10,0.0
user992,2023-07-28,369.59
user992,2023-11-10,140.75
user993,2024-02-01,75.36
user993,2024-03-16,193.01
user993,2024-04-17,505.23
user993,2024-04-27,213.04
user994,2024-01-08,0.0
user994,2024-01-20,0.0
user994,2024-02-26,106.76
user995,2023-12-10,358.66
user995,2024-01-07,0.0
user995,2024-02-19,0.0
user996,2023-08-05,184.02
user997,2023-08-05,350.49
user997,2023-09-03,109.7
user997,2023-09-07,135.13
user997,2023-09-09,355.03
user997,2023-09-21,259.54
user997,2023-10-25,238.77
user997,2023-11-10,546.19
user997,2023-12-05,323.5
user997,2023-12-15,0.0
user998,2023-02-11,211.04
user998,2023-02-19,0.0
user998,2023-02-20,178.91
user998,2023-03-05,436.92
user998,2023-03-05,79.47
user998,2023-03-12,0.0
user998,2023-03-19,348.33
user999,2023-11-06,38.17
user999,2023-11-30,0.0
user999,2023-12-14,392.24
user999,2023-12-14,323.15
user999,2023-12-25,336.16
